"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0,0.242,0,50,500,5,-100,0.1,151,-0.0736371090713068,NA,0.116021688655607,0.106768462943476,0.125596666405559
0.242,0.099,0.242,0,50,500,5,-100,0.1,151,0.281223436800663,NA,-0.00756199413371009,0.218385721668587,0.14387930402008
0.242,0.242,0.242,0,50,500,5,-100,0.1,151,0.0535042575792624,NA,0.0538150357335865,0.161555497897676,0.156036792231648
0.242,0.371,0.242,0,50,500,5,-100,0.1,151,0.279937895002548,NA,0.1745407429401,0.299377138882297,0.257021504498531
0.242,0,0.242,0.1,50,500,5,-100,0.1,151,0.34077678564212,NA,0.34796290550668,0.341354579475479,0.339837313111607
0.242,0.099,0.242,0.1,50,500,5,-100,0.1,151,0.221283166112659,NA,0.157454339656285,0.188537061641281,0.152987415648373
0.242,0.242,0.242,0.1,50,500,5,-100,0.1,151,0.0375417529612414,NA,0.142814500295981,0.139363431064918,0.128897779497476
0.242,0.371,0.242,0.1,50,500,5,-100,0.1,151,0.212675744575861,NA,0.250643167720258,0.301254582249924,0.293827194250209
0.242,0,0.242,0.3,50,500,5,-100,0.1,151,0.197032922650596,NA,0.139719928417462,0.125679204170766,0.130069703695543
0.242,0.099,0.242,0.3,50,500,5,-100,0.1,151,0.0809329123493978,NA,0.168134434817223,0.130331968164634,0.135072328599148
0.242,0.242,0.242,0.3,50,500,5,-100,0.1,151,0.0639183390987301,NA,0.112180677879109,0.121000539502115,0.110882494175872
0.242,0.371,0.242,0.3,50,500,5,-100,0.1,151,0.0189742805381816,NA,0.0368416277199482,0.0373156834311159,0.0109401510655938
0.242,0,0.242,0.5,50,500,5,-100,0.1,151,0.216054959253722,NA,0.314046408008652,0.312285953708052,0.313520629421263
0.242,0.099,0.242,0.5,50,500,5,-100,0.1,151,0.21892796990865,NA,0.22973732032868,0.253716854901473,0.22826114599457
0.242,0.242,0.242,0.5,50,500,5,-100,0.1,151,0.0457326501004524,NA,0.0713762383850884,0.0826855591079813,0.083003600732661
0.242,0.371,0.242,0.5,50,500,5,-100,0.1,151,0.281292639023638,NA,0.203122005018697,0.237431969019503,0.207848302032861
0.242,0,0.242,0,100,500,5,-100,0.1,151,0.254895524549095,NA,0.300407787368302,0.273752768644721,0.304511143256937
0.242,0.099,0.242,0,100,500,5,-100,0.1,151,0.0310081052148386,NA,0.177578508494808,0.22465577125911,0.243377569130247
0.242,0.242,0.242,0,100,500,5,-100,0.1,151,0.167431716943527,NA,0.219341375564815,0.274981414702413,0.260860515774898
0.242,0.371,0.242,0,100,500,5,-100,0.1,151,0.0491464099212752,NA,0.0614021657004614,0.112922508844294,0.0809103721231456
0.242,0,0.242,0.1,100,500,5,-100,0.1,151,0.0905450921225017,NA,0.183009303311137,0.172657509022975,0.207492994144377
0.242,0.099,0.242,0.1,100,500,5,-100,0.1,151,0.278678155351328,NA,0.273289115868801,0.356864422943118,0.367889657365087
0.242,0.242,0.242,0.1,100,500,5,-100,0.1,151,-0.00244273368942545,NA,-0.101297794362655,-0.0228150944753123,-0.0344117502653624
0.242,0.371,0.242,0.1,100,500,5,-100,0.1,151,0.0206400755869254,NA,0.181950920497037,0.198901757197873,0.186686866451165
0.242,0,0.242,0.3,100,500,5,-100,0.1,151,0.289657543150254,NA,0.252904899581027,0.35398416526907,0.37184342426409
0.242,0.099,0.242,0.3,100,500,5,-100,0.1,151,0.216336676239124,NA,0.134826069592992,0.128637531255495,0.133863283264005
0.242,0.242,0.242,0.3,100,500,5,-100,0.1,151,0.123896877877769,NA,0.233687163096124,0.216072378147761,0.213358769153354
0.242,0.371,0.242,0.3,100,500,5,-100,0.1,151,0.255806298704949,NA,0.215290566180114,0.225855052431632,0.214998906083631
0.242,0,0.242,0.5,100,500,5,-100,0.1,151,0.306393547260982,NA,0.389818158225973,0.382879503933333,0.393926259559306
0.242,0.099,0.242,0.5,100,500,5,-100,0.1,151,0.0433819302312785,NA,0.124436425726496,0.127058285458368,0.129567865880615
0.242,0.242,0.242,0.5,100,500,5,-100,0.1,151,0.122972048608652,NA,0.160038708774601,0.160676830069725,0.158406444160043
0.242,0.371,0.242,0.5,100,500,5,-100,0.1,151,0.161099516695358,NA,0.109767699864962,0.0883771994872335,0.104356099474728
0.242,0,0.242,0,200,500,5,-100,0.1,151,0.182780401371246,NA,0.291915157418114,0.291540521758146,0.314248725218811
0.242,0.099,0.242,0,200,500,5,-100,0.1,151,0.0677889929292547,NA,0.0537557630751567,0.0967300556758895,0.0918383292855357
