"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0.242,0,0,50,0,5,-100,0.1,71,-0.149877525683926,NA,-0.258906397333879,-0.239423121954953,-0.259600960433717
0.242,0.242,0.099,0,50,0,5,-100,0.1,71,-0.201679076053797,NA,-0.218740454395981,-0.0833371517817907,-0.132699381853248
0.242,0.242,0.242,0,50,0,5,-100,0.1,71,0.0251355400274019,NA,0.128034026514109,0.238587892710992,0.156319450066251
0.242,0.242,0.371,0,50,0,5,-100,0.1,71,-0.0860193933418478,NA,-0.146813060067133,0.00778521824878715,-0.123595312162342
0.242,0.242,0,0.1,50,0,5,-100,0.1,71,0.43489475501533,NA,0.439265438595164,0.415600501741298,0.430931792458941
0.242,0.242,0.099,0.1,50,0,5,-100,0.1,71,-0.122900543549423,NA,-0.227365586307952,-0.194066857683666,-0.20546393559119
0.242,0.242,0.242,0.1,50,0,5,-100,0.1,71,0.195269484075054,NA,0.0665780193747232,0.218662178717276,0.121261356306548
0.242,0.242,0.371,0.1,50,0,5,-100,0.1,71,0.0351890287709162,NA,0.0103614743615101,0.0610094841024189,0.0172501508617273
0.242,0.242,0,0.3,50,0,5,-100,0.1,71,0.487684692745728,NA,0.5088598751734,0.518497512974284,0.513327962390679
0.242,0.242,0.099,0.3,50,0,5,-100,0.1,71,0.0513416386272115,NA,-0.0380789548592099,0.0639818217057283,0.035974209385908
0.242,0.242,0.242,0.3,50,0,5,-100,0.1,71,0.157808878273972,NA,0.0594289942628796,0.130085080015958,0.100489487166451
0.242,0.242,0.371,0.3,50,0,5,-100,0.1,71,-0.0236778185006925,NA,-0.0580907937140679,-0.0280733735546362,-0.0670270546344071
0.242,0.242,0,0.5,50,0,5,-100,0.1,71,0.298292381438929,NA,0.357725635249124,0.35038114520665,0.34126255066597
0.242,0.242,0.099,0.5,50,0,5,-100,0.1,71,0.172299162855198,NA,0.141767237757903,0.190308346626307,0.142479582312828
0.242,0.242,0.242,0.5,50,0,5,-100,0.1,71,-0.0267884200771131,NA,-0.225979768332021,-0.169512267211669,-0.244944689398547
0.242,0.242,0.371,0.5,50,0,5,-100,0.1,71,0.364525323890517,NA,0.416716519260698,0.391894569036911,0.41955906269156
0.242,0.242,0,0,200,0,5,-100,0.1,71,-0.00765839038011999,NA,0.0436729325826256,0.0441335396238315,0.00923337071598261
0.242,0.242,0.099,0,200,0,5,-100,0.1,71,0.115518722431407,NA,0.0917723807436276,0.169198157225277,0.134888338151618
0.242,0.242,0.242,0,200,0,5,-100,0.1,71,0.101196040066326,NA,0.0887203889470591,0.14795903427723,0.102366728587609
0.242,0.242,0.371,0,200,0,5,-100,0.1,71,-0.0911625472763892,NA,-0.1393829864303,-0.0949580438045756,-0.136628071446481
0.242,0.242,0,0.1,200,0,5,-100,0.1,71,0.164240480653412,NA,0.137159036444134,0.163207185759824,0.127413108595706
0.242,0.242,0.099,0.1,200,0,5,-100,0.1,71,0.00415831817403826,NA,0.0242990373193004,0.0773643940423881,0.0409903861290419
0.242,0.242,0.242,0.1,200,0,5,-100,0.1,71,0.0870442708730281,NA,0.0116448079178686,0.0813595089699497,0.0258494360049525
0.242,0.242,0.371,0.1,200,0,5,-100,0.1,71,-0.0767899481411132,NA,-0.145494550519728,-0.0772044877177863,-0.142024503615106
0.242,0.242,0,0.3,200,0,5,-100,0.1,71,0.132242737723993,NA,0.0821073615813155,0.116065810684263,0.0946914940804422
0.242,0.242,0.099,0.3,200,0,5,-100,0.1,71,0.0968716916458958,NA,0.090234577357822,0.097037189638055,0.0911480195477452
0.242,0.242,0.242,0.3,200,0,5,-100,0.1,71,-0.0339406964866662,NA,-0.201055797841219,-0.152550733557098,-0.200212208223723
0.242,0.242,0.371,0.3,200,0,5,-100,0.1,71,0.0217825070316589,NA,-0.0257321243457891,0.0201704775236661,-0.024354599798266
0.242,0.242,0,0.5,200,0,5,-100,0.1,71,0.257215020698543,NA,0.120326331537772,0.165306748578213,0.135329882910251
0.242,0.242,0.099,0.5,200,0,5,-100,0.1,71,0.0693718694432137,NA,0.0530374939580535,0.0552726706847037,0.0538150420859465
0.242,0.242,0.242,0.5,200,0,5,-100,0.1,71,0.0875307157151961,NA,0.0569673648466966,0.0742422069822932,0.0556711223003387
0.242,0.242,0.371,0.5,200,0,5,-100,0.1,71,0.00196182002935158,NA,-0.106947395246231,-0.0837929511722059,-0.105455186571346
0.242,0.242,0,0,500,0,5,-100,0.1,71,0.112166507084961,NA,0.0790478956395869,0.0986173428438285,0.081948700027139
0.242,0.242,0.099,0,500,0,5,-100,0.1,71,0.0479374356586065,NA,0.0323062045200284,0.0837826657640258,0.0386694953683941
0.242,0.242,0.242,0,500,0,5,-100,0.1,71,-0.0043589590173286,NA,0.0167049774078025,0.060595438147998,0.0218585601098086
0.242,0.242,0.371,0,500,0,5,-100,0.1,71,-0.0981001691844217,NA,-0.115408567234464,-0.057744708190507,-0.110131030486196
0.242,0.242,0,0.1,500,0,5,-100,0.1,71,0.0863730752433597,NA,0.0822103606136297,0.105625456571401,0.0955174965743031
0.242,0.242,0.099,0.1,500,0,5,-100,0.1,71,0.111022047326743,NA,0.0806026308972318,0.134787274133988,0.0986252093390579
0.242,0.242,0.242,0.1,500,0,5,-100,0.1,71,0.0655725986263031,NA,0.110490755725519,0.125490284202702,0.108190904693436
0.242,0.242,0.371,0.1,500,0,5,-100,0.1,71,-0.038651666075817,NA,-0.0852904159343261,-0.00757813045036465,-0.0721739223768465
0.242,0.242,0,0.3,500,0,5,-100,0.1,71,0.0777485700223839,NA,0.0337680196877251,0.0626319096998572,0.0332649361069002
0.242,0.242,0.099,0.3,500,0,5,-100,0.1,71,0.161943431532976,NA,0.0986343838193043,0.125540050906686,0.0990155138633921
0.242,0.242,0.242,0.3,500,0,5,-100,0.1,71,0.140589761098167,NA,0.105140656297217,0.135986927663024,0.107684385838698
0.242,0.242,0.371,0.3,500,0,5,-100,0.1,71,0.0691018441677034,NA,0.0267417426076696,0.0748711814980959,0.024547595469083
0.242,0.242,0,0.5,500,0,5,-100,0.1,71,0.222431830881018,NA,0.17673826142596,0.183290846822816,0.178581606237968
0.242,0.242,0.099,0.5,500,0,5,-100,0.1,71,0.0883952213858881,NA,0.0818111000438697,0.0945494830870698,0.0804250154105437
0.242,0.242,0.242,0.5,500,0,5,-100,0.1,71,0.11392483003533,NA,0.0568888602354857,0.0715458167672733,0.0566996398095761
0.242,0.242,0.371,0.5,500,0,5,-100,0.1,71,0.188105622267583,NA,0.155953516021417,0.158798275426736,0.154176981179564
0.242,0.242,0,0,50,50,5,-100,0.1,71,-0.00717618966103231,NA,-0.0467056879361301,-0.0476040794956754,-0.0807343624824884
0.242,0.242,0.099,0,50,50,5,-100,0.1,71,0.254545867036489,NA,0.169397657284947,0.20165443715583,0.185838438888119
0.242,0.242,0.242,0,50,50,5,-100,0.1,71,0.00523655158085714,NA,0.000134128352103592,0.029398139327717,0.0223429924340013
0.242,0.242,0.371,0,50,50,5,-100,0.1,71,0.390211003816487,NA,0.49747215481314,0.506674055234618,0.517692229181247
0.242,0.242,0,0.1,50,50,5,-100,0.1,71,0.371717612540628,NA,0.26212737748414,0.276843901485607,0.267251809541723
0.242,0.242,0.099,0.1,50,50,5,-100,0.1,71,-0.0462703135560183,NA,-0.0479068709992825,0.0489210834518146,-0.0449605675592116
0.242,0.242,0.242,0.1,50,50,5,-100,0.1,71,-0.00100269017334875,NA,0.0991512770943066,0.129670812193339,0.106094469793947
0.242,0.242,0.371,0.1,50,50,5,-100,0.1,71,0.256615068400571,NA,0.222075295115857,0.318509279890345,0.263188228376021
0.242,0.242,0,0.3,50,50,5,-100,0.1,71,0.0810316215239909,NA,0.201233353060917,0.149181889868062,0.148755596557954
0.242,0.242,0.099,0.3,50,50,5,-100,0.1,71,-0.0648206857958601,NA,-0.00241537145939482,0.00826216113447025,0.000776609205888146
0.242,0.242,0.242,0.3,50,50,5,-100,0.1,71,0.239006189890819,NA,0.167846775495299,0.192037955302846,0.180938219316167
0.242,0.242,0.371,0.3,50,50,5,-100,0.1,71,0.516706172265688,NA,0.500355312492612,0.56392873337034,0.512815724662754
0.242,0.242,0,0.5,50,50,5,-100,0.1,71,0.254785218115409,NA,0.208131145093313,0.224043659572048,0.214949311422859
0.242,0.242,0.099,0.5,50,50,5,-100,0.1,71,0.380369130448075,NA,0.362357434948568,0.361237997490013,0.360797838531503
0.242,0.242,0.242,0.5,50,50,5,-100,0.1,71,0.410554462083043,NA,0.295370672661809,0.336671030410059,0.294923625160417
0.242,0.242,0.371,0.5,50,50,5,-100,0.1,71,0.416259914305841,NA,0.251257771318113,0.300385904996656,0.259972419748977
0.242,0.242,0,0,200,50,5,-100,0.1,71,0.0379443546318999,NA,-0.0762934285694394,-0.0419199077320511,-0.0763434031099984
0.242,0.242,0.099,0,200,50,5,-100,0.1,71,0.216305178663163,NA,0.169080499921405,0.211599609835134,0.180907024585096
0.242,0.242,0.242,0,200,50,5,-100,0.1,71,0.363808730084153,NA,0.300226615898769,0.315639283004528,0.302752700520935
0.242,0.242,0.371,0,200,50,5,-100,0.1,71,0.449789144352416,NA,0.421502040808642,0.445511028310471,0.418765492691472
0.242,0.242,0,0.1,200,50,5,-100,0.1,71,0.0393678196113253,NA,0.0245377375827649,0.0610003249849161,0.0477704468418275
0.242,0.242,0.099,0.1,200,50,5,-100,0.1,71,0.152479798592618,NA,0.0332017910865947,0.0931852281176547,0.0447140897433482
0.242,0.242,0.242,0.1,200,50,5,-100,0.1,71,0.236251833741305,NA,0.168035827947635,0.219070603894346,0.199718196192761
0.242,0.242,0.371,0.1,200,50,5,-100,0.1,71,0.421398699774699,NA,0.439201464556001,0.450888666416074,0.438098478172537
0.242,0.242,0,0.3,200,50,5,-100,0.1,71,0.157807859763211,NA,0.0872311996812472,0.105477803338654,0.0971931944924893
0.242,0.242,0.099,0.3,200,50,5,-100,0.1,71,0.288514161067133,NA,0.26807429706656,0.291516691348557,0.272422712007578
0.242,0.242,0.242,0.3,200,50,5,-100,0.1,71,0.230868411658835,NA,0.135980778921365,0.17921726306533,0.13472908585101
0.242,0.242,0.371,0.3,200,50,5,-100,0.1,71,0.351556665297884,NA,0.322306564893371,0.325657623360449,0.320322927885078
0.242,0.242,0,0.5,200,50,5,-100,0.1,71,0.254689551494222,NA,0.214934471866388,0.227648407216226,0.212745496376783
0.242,0.242,0.099,0.5,200,50,5,-100,0.1,71,0.282815875062833,NA,0.134950212367152,0.149803718954921,0.144595271306497
0.242,0.242,0.242,0.5,200,50,5,-100,0.1,71,0.313744741223034,NA,0.316750379366638,0.307832181727002,0.321389842578607
0.242,0.242,0.371,0.5,200,50,5,-100,0.1,71,0.53236454311663,NA,0.503797552740452,0.513850781025251,0.507431132684903
0.242,0.242,0,0,500,50,5,-100,0.1,71,0.0659220867740663,NA,0.0437541946247485,0.0785324805045597,0.0364948101425487
0.242,0.242,0.099,0,500,50,5,-100,0.1,71,0.183907551341881,NA,0.196702579401122,0.206870278247981,0.181024980480537
0.242,0.242,0.242,0,500,50,5,-100,0.1,71,0.307856474176863,NA,0.272281435694111,0.302277125231685,0.293453790240798
0.242,0.242,0.371,0,500,50,5,-100,0.1,71,0.423681521093383,NA,0.445049298627719,0.450971581191159,0.449657375686527
0.242,0.242,0,0.1,500,50,5,-100,0.1,71,0.198769986782652,NA,0.208211013909686,0.218085769322183,0.213410121773957
0.242,0.242,0.099,0.1,500,50,5,-100,0.1,71,0.279963237965854,NA,0.255884755190692,0.273007552960855,0.25800119189223
0.242,0.242,0.242,0.1,500,50,5,-100,0.1,71,0.316608314821359,NA,0.307560734168249,0.316435686432965,0.309595931588316
0.242,0.242,0.371,0.1,500,50,5,-100,0.1,71,0.44288400459547,NA,0.43027367501591,0.456456270335357,0.425059873574753
0.242,0.242,0,0.3,500,50,5,-100,0.1,71,0.103415460767881,NA,0.103959431777069,0.119178245779592,0.100151988931853
0.242,0.242,0.099,0.3,500,50,5,-100,0.1,71,0.243247944572203,NA,0.297967210849447,0.301633881469421,0.293046569789763
0.242,0.242,0.242,0.3,500,50,5,-100,0.1,71,0.282796261872779,NA,0.267895638843954,0.286865649573734,0.265707703264418
0.242,0.242,0.371,0.3,500,50,5,-100,0.1,71,0.431140855015429,NA,0.399993101128317,0.410070352213159,0.392126291936093
0.242,0.242,0,0.5,500,50,5,-100,0.1,71,0.170634279367857,NA,0.147145537734642,0.154419063310406,0.147866645990049
0.242,0.242,0.099,0.5,500,50,5,-100,0.1,71,0.290643568253707,NA,0.281720761534709,0.288505647861635,0.284392239823666
0.242,0.242,0.242,0.5,500,50,5,-100,0.1,71,0.388137825761446,NA,0.322283246551957,0.335782673807368,0.323111347296556
0.242,0.242,0.371,0.5,500,50,5,-100,0.1,71,0.477570957183826,NA,0.432149034097887,0.435397238517977,0.430804258935283
0.242,0.242,0,0,50,100,5,-100,0.1,71,0.280323680120479,NA,0.224212896785797,0.28822759938823,0.263926169670749
0.242,0.242,0.099,0,50,100,5,-100,0.1,71,-0.0101433253875602,NA,-0.0256261491483408,0.0512904967561522,2.75947267576393e-06
0.242,0.242,0.242,0,50,100,5,-100,0.1,71,0.1743384549947,NA,0.0126987001585813,0.0181462827404475,0.0513897674891239
0.242,0.242,0.371,0,50,100,5,-100,0.1,71,0.487064317501054,NA,0.321015957616778,0.401313849481878,0.338703148251335
0.242,0.242,0,0.1,50,100,5,-100,0.1,71,-0.00165211759037147,NA,-0.0159534597719168,-0.00692519963930131,-0.0245278732345267
0.242,0.242,0.099,0.1,50,100,5,-100,0.1,71,0.267455018604904,NA,0.0933283009171718,0.127881124646832,0.129885594120533
0.242,0.242,0.242,0.1,50,100,5,-100,0.1,71,0.511303930514383,NA,0.447241146300865,0.494617860102801,0.486371584402071
0.242,0.242,0.371,0.1,50,100,5,-100,0.1,71,0.392184092233835,NA,0.388721232569768,0.418984057925719,0.389823908670644
0.242,0.242,0,0.3,50,100,5,-100,0.1,71,0.152592947726661,NA,0.100630025267448,0.0769655724013782,0.0452256425452488
0.242,0.242,0.099,0.3,50,100,5,-100,0.1,71,0.305900962967923,NA,0.288932653777842,0.296402501740915,0.301908918333544
0.242,0.242,0.242,0.3,50,100,5,-100,0.1,71,0.307657942462399,NA,0.299027155943221,0.302375789233257,0.288989570163297
0.242,0.242,0.371,0.3,50,100,5,-100,0.1,71,0.423152240583355,NA,0.222010103780127,0.342827240739847,0.34547482693573
0.242,0.242,0,0.5,50,100,5,-100,0.1,71,0.401299206976881,NA,0.448632803069458,0.446473584342427,0.447410684764975
0.242,0.242,0.099,0.5,50,100,5,-100,0.1,71,0.34548150779913,NA,0.305643458869439,0.316108843265403,0.313509494806296
0.242,0.242,0.242,0.5,50,100,5,-100,0.1,71,0.420450058238087,NA,0.421534050563593,0.450292259512804,0.455499927383996
0.242,0.242,0.371,0.5,50,100,5,-100,0.1,71,0.45148595452522,NA,0.396681427446597,0.41326094763783,0.391633353219566
0.242,0.242,0,0,200,100,5,-100,0.1,71,0.181015720944803,NA,0.0696110447308808,0.172069359494299,0.132534934336232
0.242,0.242,0.099,0,200,100,5,-100,0.1,71,0.205910793741825,NA,0.15543879189826,0.16424056601381,0.152371852878738
0.242,0.242,0.242,0,200,100,5,-100,0.1,71,0.210041985658033,NA,0.20903747590833,0.231504828859226,0.207697472961598
0.242,0.242,0.371,0,200,100,5,-100,0.1,71,0.356943503919441,NA,0.359560927521798,0.391053819621439,0.370572802873552
0.242,0.242,0,0.1,200,100,5,-100,0.1,71,0.199484874745521,NA,0.111493826999896,0.148267642028723,0.119721016532327
0.242,0.242,0.099,0.1,200,100,5,-100,0.1,71,0.186898265055259,NA,0.143416045443567,0.161273595187659,0.139543867982126
0.242,0.242,0.242,0.1,200,100,5,-100,0.1,71,0.350211346440262,NA,0.347216935802511,0.36922915099907,0.353822132734283
0.242,0.242,0.371,0.1,200,100,5,-100,0.1,71,0.35052112366871,NA,0.373378287895949,0.363649996482264,0.361449949103036
0.242,0.242,0,0.3,200,100,5,-100,0.1,71,0.125190688656004,NA,0.178266949522457,0.176853935724278,0.179320310891621
0.242,0.242,0.099,0.3,200,100,5,-100,0.1,71,0.277997770461634,NA,0.156453692904629,0.196820328709332,0.172849779874335
0.242,0.242,0.242,0.3,200,100,5,-100,0.1,71,0.316547074249942,NA,0.366875138932364,0.359691232858659,0.368079869679499
0.242,0.242,0.371,0.3,200,100,5,-100,0.1,71,0.472665054645673,NA,0.460813098395911,0.472336444604845,0.454975285208984
0.242,0.242,0,0.5,200,100,5,-100,0.1,71,0.288449703788418,NA,0.190368462575283,0.203291709867741,0.188650469406312
0.242,0.242,0.099,0.5,200,100,5,-100,0.1,71,0.331586124749617,NA,0.296903491323987,0.307151780574348,0.295455068912033
0.242,0.242,0.242,0.5,200,100,5,-100,0.1,71,0.397459776043761,NA,0.372917120688082,0.381525751194951,0.375665964657892
0.242,0.242,0.371,0.5,200,100,5,-100,0.1,71,0.544327906385946,NA,0.46247497899522,0.47672440688899,0.45984251895324
0.242,0.242,0,0,500,100,5,-100,0.1,71,0.157758892570192,NA,0.133501672467754,0.163600009990509,0.142827913776837
0.242,0.242,0.099,0,500,100,5,-100,0.1,71,0.244178114412295,NA,0.211924430006441,0.229139443155259,0.213647244867388
0.242,0.242,0.242,0,500,100,5,-100,0.1,71,0.39504142502488,NA,0.344721922194743,0.375144550126636,0.361663578218075
0.242,0.242,0.371,0,500,100,5,-100,0.1,71,0.334443573420505,NA,0.392039957532331,0.398361141444196,0.389837470981498
0.242,0.242,0,0.1,500,100,5,-100,0.1,71,0.135885480162586,NA,0.100164749315181,0.143166308385462,0.124875292972627
0.242,0.242,0.099,0.1,500,100,5,-100,0.1,71,0.179323867195175,NA,0.119486596361557,0.158115017753091,0.125944650929751
0.242,0.242,0.242,0.1,500,100,5,-100,0.1,71,0.287395762221087,NA,0.286491729722466,0.308136188625432,0.294133456639205
0.242,0.242,0.371,0.1,500,100,5,-100,0.1,71,0.379722681323317,NA,0.355154929296508,0.382600734951548,0.369143104931371
0.242,0.242,0,0.3,500,100,5,-100,0.1,71,0.0886455677276347,NA,0.0708520785851052,0.0970140609661793,0.0603812995203547
0.242,0.242,0.099,0.3,500,100,5,-100,0.1,71,0.202154696022967,NA,0.167004416255471,0.194810919452391,0.167930633858428
0.242,0.242,0.242,0.3,500,100,5,-100,0.1,71,0.373311360457364,NA,0.361101714917288,0.365097807164345,0.361150866988143
0.242,0.242,0.371,0.3,500,100,5,-100,0.1,71,0.4493949442013,NA,0.412714607357323,0.434885662113516,0.421554425963419
0.242,0.242,0,0.5,500,100,5,-100,0.1,71,0.210551047653941,NA,0.159735369198956,0.176119069640518,0.166083744260244
0.242,0.242,0.099,0.5,500,100,5,-100,0.1,71,0.284090894842168,NA,0.203227736092422,0.230838599593943,0.210968165438567
0.242,0.242,0.242,0.5,500,100,5,-100,0.1,71,0.421626663265984,NA,0.363088399459222,0.37795202902292,0.363435704956828
0.242,0.242,0.371,0.5,500,100,5,-100,0.1,71,0.467634009078787,NA,0.439517285314409,0.438080487567577,0.436977847847298
0.242,0.242,0,0,50,0,5,-50,0.1,71,-0.101618230136712,NA,-0.00791860159448498,-0.0556013163941734,-0.0711233071081617
0.242,0.242,0.099,0,50,0,5,-50,0.1,71,0.0741060225122241,NA,0.0893657701949463,0.0483632219540997,0.0138462468956608
0.242,0.242,0.242,0,50,0,5,-50,0.1,71,0.154753581634454,NA,0.0570944105311177,0.200412519827351,0.182097590720522
0.242,0.242,0.371,0,50,0,5,-50,0.1,71,-0.121399995592616,NA,-0.278137143850236,-0.15549863753392,-0.244551596114919
