"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0.242,0,0,50,0,5,-100,0.1,211,-0.00137233242200088,NA,0.132752911402673,0.132746418740629,0.0808196143504545
0.242,0.242,0.099,0,50,0,5,-100,0.1,211,-0.00869221084127875,NA,-0.243232315121655,-0.159181996613856,-0.214335529965511
0.242,0.242,0.242,0,50,0,5,-100,0.1,211,0.00394278381092986,NA,0.0287824501759211,0.0837277923636463,0.0241648199630352
0.242,0.242,0.371,0,50,0,5,-100,0.1,211,0.272217519924273,NA,0.0437203795223206,0.0891075707496316,0.0471814510424143
0.242,0.242,0,0.1,50,0,5,-100,0.1,211,0.103267496104503,NA,0.022892475621855,0.0646089988721705,0.0597427407856735
0.242,0.242,0.099,0.1,50,0,5,-100,0.1,211,-0.0624609006289104,NA,0.0169854548199703,0.0288246556368463,0.0260063070462732
0.242,0.242,0.242,0.1,50,0,5,-100,0.1,211,0.170247650427892,NA,0.0375169042750165,0.141930397184437,0.149514088355588
0.242,0.242,0.371,0.1,50,0,5,-100,0.1,211,-0.0771468663885672,NA,0.0601806550132357,0.0886101721584912,0.0663289850597734
0.242,0.242,0,0.3,50,0,5,-100,0.1,211,0.332816803618444,NA,0.159919125087871,0.199767667064974,0.197863038759907
0.242,0.242,0.099,0.3,50,0,5,-100,0.1,211,-0.127964069288515,NA,-0.136783237937635,-0.114389891708264,-0.129287721514078
0.242,0.242,0.242,0.3,50,0,5,-100,0.1,211,0.0738278315360312,NA,0.207867726557673,0.207679751110735,0.196765417804793
0.242,0.242,0.371,0.3,50,0,5,-100,0.1,211,0.174278285876822,NA,0.0726201813086737,0.113820208516171,0.0874296756954618
0.242,0.242,0,0.5,50,0,5,-100,0.1,211,0.205569365324734,NA,0.030290800238216,0.144668617256388,0.0949580226964336
0.242,0.242,0.099,0.5,50,0,5,-100,0.1,211,0.389353199224159,NA,0.344418625658128,0.366609763516701,0.364909155022461
0.242,0.242,0.242,0.5,50,0,5,-100,0.1,211,0.0788480346210085,NA,0.148580521899239,0.167943652574969,0.174244917038031
0.242,0.242,0.371,0.5,50,0,5,-100,0.1,211,-0.0236300738371082,NA,-0.0594209194326014,-0.0525582818884967,-0.0589185939586346
0.242,0.242,0,0,200,0,5,-100,0.1,211,0.103708433147468,NA,0.0919409160015046,0.0989289705408525,0.103579453701633
0.242,0.242,0.099,0,200,0,5,-100,0.1,211,0.0637250043713194,NA,0.00997782009005154,0.0465538603416203,0.0172644338201585
0.242,0.242,0.242,0,200,0,5,-100,0.1,211,0.0663392487691125,NA,0.000762378210736182,0.0460392460604542,-0.024546415488288
0.242,0.242,0.371,0,200,0,5,-100,0.1,211,-0.104103701408413,NA,-0.115623787364337,-0.0200327128565212,-0.0972724232262561
0.242,0.242,0,0.1,200,0,5,-100,0.1,211,0.0299267520002178,NA,0.00761376733964076,0.0631219141734197,0.020177712596228
0.242,0.242,0.099,0.1,200,0,5,-100,0.1,211,-0.0148095049137978,NA,0.0368082368000099,0.0307052337186125,-0.00788993185635576
0.242,0.242,0.242,0.1,200,0,5,-100,0.1,211,0.093430609727003,NA,0.0274599952401869,0.0826058605134416,0.0183853310052752
0.242,0.242,0.371,0.1,200,0,5,-100,0.1,211,0.031827746113791,NA,0.00454442268514157,0.0685902041721809,0.0100526370264925
0.242,0.242,0,0.3,200,0,5,-100,0.1,211,0.211519992289862,NA,0.153327496851344,0.202116719439996,0.174705713718328
0.242,0.242,0.099,0.3,200,0,5,-100,0.1,211,0.299871946779164,NA,0.188475193339868,0.217817870901452,0.187893743351553
0.242,0.242,0.242,0.3,200,0,5,-100,0.1,211,0.137281568607134,NA,0.124886271800617,0.148307376827256,0.116675594203941
0.242,0.242,0.371,0.3,200,0,5,-100,0.1,211,-0.0793773399072323,NA,-0.122270958723353,-0.0735782463895729,-0.125129815156294
0.242,0.242,0,0.5,200,0,5,-100,0.1,211,0.211318903684584,NA,0.208184935883306,0.215105782129682,0.208454456250848
0.242,0.242,0.099,0.5,200,0,5,-100,0.1,211,0.173685829739332,NA,0.156109164662399,0.161144802005267,0.144937252005639
0.242,0.242,0.242,0.5,200,0,5,-100,0.1,211,0.126123357780234,NA,0.053802148979808,0.0712603836498139,0.061870466163989
0.242,0.242,0.371,0.5,200,0,5,-100,0.1,211,0.189869393820267,NA,0.151497553033509,0.17926108255528,0.150653500997009
0.242,0.242,0,0,500,0,5,-100,0.1,211,0.14279790419344,NA,0.0980034424278275,0.150022177798191,0.122420194662446
0.242,0.242,0.099,0,500,0,5,-100,0.1,211,0.1353995450922,NA,0.131011756016071,0.16176850748078,0.136530381029096
0.242,0.242,0.242,0,500,0,5,-100,0.1,211,0.0808980358972457,NA,0.0158201940915896,0.0859789174969067,0.034026535379849
0.242,0.242,0.371,0,500,0,5,-100,0.1,211,-0.0765532534891421,NA,-0.122559232825251,-0.0494139036962705,-0.106600315205379
0.242,0.242,0,0.1,500,0,5,-100,0.1,211,0.11447453469335,NA,0.107711652526555,0.124234926134748,0.0930291039263764
0.242,0.242,0.099,0.1,500,0,5,-100,0.1,211,0.159303707236657,NA,0.146142721461424,0.173573297991445,0.151552121885188
0.242,0.242,0.242,0.1,500,0,5,-100,0.1,211,0.0357820021672933,NA,0.0234521486035492,0.0698159085296001,0.0256980040641118
0.242,0.242,0.371,0.1,500,0,5,-100,0.1,211,0.000398533239153229,NA,-0.113686365859665,-0.0472212419814354,-0.095945878432329
0.242,0.242,0,0.3,500,0,5,-100,0.1,211,0.153261696042182,NA,0.162476258724334,0.177031126742198,0.161863086253639
