"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0.242,0,0,50,0,5,-100,0.1,61,0.0507566014468883,NA,0.0319246191613059,0.0686962527705247,0.0417881416233787
0.242,0.242,0.099,0,50,0,5,-100,0.1,61,0.248006970962689,NA,0.181196815168719,0.201588697776326,0.1827299262782
0.242,0.242,0.242,0,50,0,5,-100,0.1,61,0.104173580549966,NA,0.0282875782019964,0.114701689133412,0.101283184691574
0.242,0.242,0.371,0,50,0,5,-100,0.1,61,-0.109940735741099,NA,0.0758271437798025,0.136236435110098,0.125395836000237
0.242,0.242,0,0.1,50,0,5,-100,0.1,61,-0.155141136682913,NA,-0.181452220429685,-0.143753872056725,-0.177172947422917
0.242,0.242,0.099,0.1,50,0,5,-100,0.1,61,-0.118766022555012,NA,-0.018914930058325,0.0263708379111205,-0.00991539799164025
0.242,0.242,0.242,0.1,50,0,5,-100,0.1,61,0.160019781873758,NA,0.247713939755571,0.248337614347123,0.241144837945465
0.242,0.242,0.371,0.1,50,0,5,-100,0.1,61,-0.291765670920286,NA,-0.359693899891664,-0.273975116101825,-0.364077740389544
0.242,0.242,0,0.3,50,0,5,-100,0.1,61,0.130822463013481,NA,0.1030882787119,0.103361581770856,0.101640283381898
0.242,0.242,0.099,0.3,50,0,5,-100,0.1,61,0.478581113322247,NA,0.312002232883437,0.45977401385489,0.447752766159042
0.242,0.242,0.242,0.3,50,0,5,-100,0.1,61,0.218972369074227,NA,0.16041961469341,0.175224662704122,0.125400725439029
0.242,0.242,0.371,0.3,50,0,5,-100,0.1,61,0.00494873797413297,NA,0.0387095130811093,0.070508078417904,0.0340043776204551
0.242,0.242,0,0.5,50,0,5,-100,0.1,61,0.0720782501705312,NA,0.149134111485295,0.142231120822001,0.113299591915811
0.242,0.242,0.099,0.5,50,0,5,-100,0.1,61,0.32691502218428,NA,0.286422544262729,0.293680021337267,0.292337051559815
0.242,0.242,0.242,0.5,50,0,5,-100,0.1,61,0.260654082492441,NA,0.297188444972981,0.26833008441258,0.315682546364306
0.242,0.242,0.371,0.5,50,0,5,-100,0.1,61,0.0758153723105879,NA,0.00778091288956267,0.0250485559347432,0.0022339334820265
0.242,0.242,0,0,200,0,5,-100,0.1,61,-0.0188213464084657,NA,-0.000902092702865914,-0.0413046663147867,-0.0488010222788884
0.242,0.242,0.099,0,200,0,5,-100,0.1,61,0.0876654438641458,NA,0.015265914636203,0.0730769106543863,0.0504587138721123
0.242,0.242,0.242,0,200,0,5,-100,0.1,61,-0.065631985200463,NA,-0.162303597888756,-0.0407789841685074,-0.113691701980664
0.242,0.242,0.371,0,200,0,5,-100,0.1,61,-0.19288028459278,NA,-0.178132975760593,-0.0901000688219096,-0.164853416129698
0.242,0.242,0,0.1,200,0,5,-100,0.1,61,0.135557588931171,NA,0.0649890427536695,0.126676554182378,0.10102942560248
0.242,0.242,0.099,0.1,200,0,5,-100,0.1,61,0.0905020361560682,NA,0.0197188353075105,0.0741969828449546,0.0286965243227137
0.242,0.242,0.242,0.1,200,0,5,-100,0.1,61,0.0640347083579308,NA,-0.00932324303195842,0.0668331093593021,-0.00169789714793592
0.242,0.242,0.371,0.1,200,0,5,-100,0.1,61,-0.0553128417195579,NA,-0.0475280216055247,-0.0183366925446935,-0.0601466436617308
0.242,0.242,0,0.3,200,0,5,-100,0.1,61,0.166536568635375,NA,0.0901714016686646,0.0912271587697972,0.0819021924082162
0.242,0.242,0.099,0.3,200,0,5,-100,0.1,61,0.128781247691258,NA,0.0941547485576328,0.13098852008877,0.093541527871711
0.242,0.242,0.242,0.3,200,0,5,-100,0.1,61,0.112246901245472,NA,0.0759657786016369,0.0947847970501865,0.0762644285472968
0.242,0.242,0.371,0.3,200,0,5,-100,0.1,61,-0.0114659421800008,NA,-0.032925189043495,0.0180214320137188,-0.0327610077797368
0.242,0.242,0,0.5,200,0,5,-100,0.1,61,0.166321952804278,NA,0.108995501647296,0.150221029635747,0.124825184485246
0.242,0.242,0.099,0.5,200,0,5,-100,0.1,61,0.0726371210621668,NA,0.0530705457248536,0.0698568538212204,0.0575491386357898
0.242,0.242,0.242,0.5,200,0,5,-100,0.1,61,0.0541680264060216,NA,0.0429502287731804,0.0480123112245457,0.03480934391939
0.242,0.242,0.371,0.5,200,0,5,-100,0.1,61,0.115117643726862,NA,0.0294197165644957,0.0442806293598866,0.0334869583675238
0.242,0.242,0,0,500,0,5,-100,0.1,61,0.1002516224288,NA,0.107614163114828,0.118990075751487,0.114388872812248
0.242,0.242,0.099,0,500,0,5,-100,0.1,61,0.0532483762873471,NA,0.00899337175926469,0.0409437469911523,0.00142836151305089
0.242,0.242,0.242,0,500,0,5,-100,0.1,61,0.0174020293996747,NA,0.00842828433369367,0.0563227477655873,0.00983453065199033
0.242,0.242,0.371,0,500,0,5,-100,0.1,61,-0.0914803652474095,NA,-0.10007140676316,-0.0435821317846163,-0.109078339205686
0.242,0.242,0,0.1,500,0,5,-100,0.1,61,0.145627653723042,NA,0.107858760890034,0.133955814342177,0.116058646364407
0.242,0.242,0.099,0.1,500,0,5,-100,0.1,61,0.128607116771274,NA,0.09126158295815,0.128525187344783,0.100423945932842
0.242,0.242,0.242,0.1,500,0,5,-100,0.1,61,-0.0573922376866303,NA,-0.0520605673695738,-0.0114472879418855,-0.0540407673525992
0.242,0.242,0.371,0.1,500,0,5,-100,0.1,61,-0.101077073288854,NA,-0.0384130447257986,0.0189189255346699,-0.0344759164401197
0.242,0.242,0,0.3,500,0,5,-100,0.1,61,0.127936661825957,NA,0.100428457836809,0.115631002765629,0.0989387261509971
0.242,0.242,0.099,0.3,500,0,5,-100,0.1,61,0.177193207488745,NA,0.147548612576472,0.170057570837946,0.147726076013736
0.242,0.242,0.242,0.3,500,0,5,-100,0.1,61,0.098053241044765,NA,0.0323451429191298,0.0835060002132529,0.0319659682141168
0.242,0.242,0.371,0.3,500,0,5,-100,0.1,61,0.0606330382850454,NA,0.00164522213189576,0.0391515818042771,0.00206568178361885
0.242,0.242,0,0.5,500,0,5,-100,0.1,61,0.176966375646386,NA,0.171456039849629,0.177939539165928,0.174236053789643
