"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0.242,0,0,50,0,5,-100,0.1,91,0.195749850598506,NA,0.0104791421713702,0.0915782807921433,0.0786575064590165
0.242,0.242,0.099,0,50,0,5,-100,0.1,91,0.262028052624645,NA,0.271841186625585,0.264648369816796,0.269050810875366
0.242,0.242,0.242,0,50,0,5,-100,0.1,91,0.170868316677792,NA,0.294894361646843,0.275521439955714,0.268982863589377
0.242,0.242,0.371,0,50,0,5,-100,0.1,91,-0.196292507827074,NA,-0.248848449787516,-0.16041471333563,-0.23256954732469
0.242,0.242,0,0.1,50,0,5,-100,0.1,91,0.332867466991515,NA,0.231473938117511,0.212682727903212,0.200053031436523
0.242,0.242,0.099,0.1,50,0,5,-100,0.1,91,0.329558798846712,NA,0.299559034606098,0.363050874179148,0.337754260408042
0.242,0.242,0.242,0.1,50,0,5,-100,0.1,91,0.123453970382803,NA,0.0545654670524623,0.151238063243734,0.123041548344075
0.242,0.242,0.371,0.1,50,0,5,-100,0.1,91,0.00898194076476208,NA,-0.0237344091320766,0.0647201131249262,0.0467106046351296
0.242,0.242,0,0.3,50,0,5,-100,0.1,91,0.151352378196121,NA,0.163545477005197,0.179514549017131,0.175163933510131
0.242,0.242,0.099,0.3,50,0,5,-100,0.1,91,-0.0231817259320803,NA,0.037255636237694,-0.0109861959843682,-0.00598082600881871
0.242,0.242,0.242,0.3,50,0,5,-100,0.1,91,0.371702537984378,NA,0.231027768262996,0.243784289257141,0.216767586911784
0.242,0.242,0.371,0.3,50,0,5,-100,0.1,91,-0.100187423855115,NA,-0.108650417929209,-0.144732014427876,-0.197433662093205
0.242,0.242,0,0.5,50,0,5,-100,0.1,91,0.0685509105711109,NA,-0.010312318472877,-0.000328044297723409,-0.00205551084906563
0.242,0.242,0.099,0.5,50,0,5,-100,0.1,91,0.0184554486843989,NA,0.0515864180373847,0.0518508543658396,0.0503029497943195
0.242,0.242,0.242,0.5,50,0,5,-100,0.1,91,0.083360054428939,NA,-0.0330747285289941,0.0472909580370752,0.0497837060223764
0.242,0.242,0.371,0.5,50,0,5,-100,0.1,91,0.32928531019078,NA,0.0693347689606558,0.19025028673152,0.158736184091971
0.242,0.242,0,0,200,0,5,-100,0.1,91,0.06457988749788,NA,0.0818610303466803,0.11158463327237,0.0744403035561752
