"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0.242,0,0,50,0,5,-100,0.1,101,0.0697964958367778,NA,-0.0634014431340578,-0.0384126669510992,-0.0651420805375298
0.242,0.242,0.099,0,50,0,5,-100,0.1,101,0.110094362675192,NA,0.0136488844451223,0.0925313653203161,0.0578212924143521
0.242,0.242,0.242,0,50,0,5,-100,0.1,101,-0.255531009630661,NA,-0.299190701519486,-0.182029454976966,-0.283653399295668
0.242,0.242,0.371,0,50,0,5,-100,0.1,101,0.0598538000285742,NA,0.100178680426224,0.138425153393224,0.104030251535215
0.242,0.242,0,0.1,50,0,5,-100,0.1,101,0.306703111675096,NA,0.265566100492132,0.262412331179809,0.257392269981741
0.242,0.242,0.099,0.1,50,0,5,-100,0.1,101,0.124003656001689,NA,0.194598180186329,0.094592766016242,0.119697576191244
0.242,0.242,0.242,0.1,50,0,5,-100,0.1,101,-0.199702974282777,NA,-0.225541048046769,-0.212795058036835,-0.229172642366005
0.242,0.242,0.371,0.1,50,0,5,-100,0.1,101,0.0257539930141334,NA,0.190244152064107,0.160316490328593,0.184976059944255
0.242,0.242,0,0.3,50,0,5,-100,0.1,101,0.173751045132307,NA,0.109447272819587,0.118625235184057,0.112424595914152
0.242,0.242,0.099,0.3,50,0,5,-100,0.1,101,0.0655677888453133,NA,0.0859065839754065,0.0935923914335697,0.0926492766192479
0.242,0.242,0.242,0.3,50,0,5,-100,0.1,101,0.0668182022505363,NA,-0.0431711971330374,0.0462255268257829,0.00636375459610878
0.242,0.242,0.371,0.3,50,0,5,-100,0.1,101,0.199301919556782,NA,0.0803374569938954,0.172849068303207,0.0806978349776834
0.242,0.242,0,0.5,50,0,5,-100,0.1,101,0.279475516875875,NA,0.294148190991758,0.292127676746775,0.288871904730373
0.242,0.242,0.099,0.5,50,0,5,-100,0.1,101,0.22249150447805,NA,0.171656751674861,0.148410785771054,0.117405243637678
0.242,0.242,0.242,0.5,50,0,5,-100,0.1,101,0.0489522126622929,NA,-0.154910128692941,-0.0611652333442062,-0.107806173642026
0.242,0.242,0.371,0.5,50,0,5,-100,0.1,101,0.395115258931005,NA,0.509429355535131,0.500982569729507,0.502148208814171
