"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0.242,0,0,50,0,5,-100,0.1,161,0.151330663983901,NA,0.164833682196124,0.179221304582519,0.161606150946538
0.242,0.242,0.099,0,50,0,5,-100,0.1,161,0.31535181536623,NA,0.206017127068592,0.197969053382255,0.204595165479973
0.242,0.242,0.242,0,50,0,5,-100,0.1,161,0.212641674634045,NA,0.138852821038952,0.146235985558,0.0981187021887545
0.242,0.242,0.371,0,50,0,5,-100,0.1,161,0.0484196150920048,NA,0.00454419765863734,0.0990428783878856,-0.0116976914001784
0.242,0.242,0,0.1,50,0,5,-100,0.1,161,-0.0916737178252541,NA,-0.188734781417823,-0.0828870831102196,-0.0982259359018582
0.242,0.242,0.099,0.1,50,0,5,-100,0.1,161,0.00990310028345257,NA,0.0818192509201794,0.0799195651073638,0.0684768700034559
0.242,0.242,0.242,0.1,50,0,5,-100,0.1,161,-0.0698473674127748,NA,-0.0408934197660256,-0.00779894352594232,-0.0586798780532666
0.242,0.242,0.371,0.1,50,0,5,-100,0.1,161,0.0284412271421119,NA,-0.0598997869584749,-0.069219854470756,-0.0893664322666203
0.242,0.242,0,0.3,50,0,5,-100,0.1,161,0.376581441733712,NA,0.379907564439497,0.373105370087913,0.371714331927835
0.242,0.242,0.099,0.3,50,0,5,-100,0.1,161,0.0287622708453398,NA,-0.0771524654416854,0.0589323005135756,0.0596777824528623
0.242,0.242,0.242,0.3,50,0,5,-100,0.1,161,0.110268635763558,NA,0.0588776403225069,0.0712736212716964,0.0548930746707049
0.242,0.242,0.371,0.3,50,0,5,-100,0.1,161,0.281992445158177,NA,0.227327127342669,0.29913922309662,0.228210901155557
0.242,0.242,0,0.5,50,0,5,-100,0.1,161,0.32491015342734,NA,0.23653895897589,0.201758842783878,0.20659704249376
0.242,0.242,0.099,0.5,50,0,5,-100,0.1,161,-0.0426941338234088,NA,-0.167370366077735,-0.122663583283778,-0.176881654158946
