"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0.242,0,0,50,0,5,-100,0.1,461,0.154047620612083,NA,0.0370888258026071,0.0854104099660855,0.0486027653807554
0.242,0.242,0.099,0,50,0,5,-100,0.1,461,0.134283129563758,NA,0.0434244361740816,0.072343112955091,0.0714323052157337
0.242,0.242,0.242,0,50,0,5,-100,0.1,461,0.0718687947369083,NA,0.106538249416705,0.134192833239865,0.127902861780394
0.242,0.242,0.371,0,50,0,5,-100,0.1,461,-0.0441387476811763,NA,0.0258204134849307,0.00969345141747426,-0.0207901993323516
0.242,0.242,0,0.1,50,0,5,-100,0.1,461,0.215914842354473,NA,0.353087844757721,0.326005431993286,0.355088588344022
0.242,0.242,0.099,0.1,50,0,5,-100,0.1,461,0.109494341419273,NA,0.1697396312473,0.143872355724748,0.133517826065804
0.242,0.242,0.242,0.1,50,0,5,-100,0.1,461,0.0658445200122004,NA,0.118997460377605,0.257749922467518,0.228274568463033
0.242,0.242,0.371,0.1,50,0,5,-100,0.1,461,-0.134954800345433,NA,-0.0155442575915045,-0.0265736635020413,-0.0166084007217654
0.242,0.242,0,0.3,50,0,5,-100,0.1,461,0.0611971605566511,NA,-0.0702769368087706,0.022873734705347,-0.0149259167014799
0.242,0.242,0.099,0.3,50,0,5,-100,0.1,461,0.131055696103823,NA,0.0717101373211118,0.070135651789388,0.0720952914595156
0.242,0.242,0.242,0.3,50,0,5,-100,0.1,461,-0.0932136875533518,NA,-0.0451014896426947,-0.031330750909122,-0.040149222718748
0.242,0.242,0.371,0.3,50,0,5,-100,0.1,461,-0.0713699070399552,NA,-0.17039855967917,-0.163909499086027,-0.204840394043563
0.242,0.242,0,0.5,50,0,5,-100,0.1,461,0.31665198052363,NA,0.393926323328267,0.380298284269135,0.3859177124914
0.242,0.242,0.099,0.5,50,0,5,-100,0.1,461,0.191246389238739,NA,0.146533460345496,0.153360893358885,0.148055679931154
0.242,0.242,0.242,0.5,50,0,5,-100,0.1,461,-0.0257188813931567,NA,-0.10902594704841,-0.0531730589192478,-0.110476984173807
0.242,0.242,0.371,0.5,50,0,5,-100,0.1,461,0.183212476875006,NA,0.173675612190452,0.166155355391595,0.241446140420958
0.242,0.242,0,0,200,0,5,-100,0.1,461,0.17653948099858,NA,0.124506102919784,0.158667246132141,0.12996742096046
0.242,0.242,0.099,0,200,0,5,-100,0.1,461,0.0154433721737838,NA,-0.00792939233421528,-0.00308271336445926,-0.00224243346208687
0.242,0.242,0.242,0,200,0,5,-100,0.1,461,0.129356281056806,NA,0.0562465842885498,0.118454669169247,0.0575998229084949
0.242,0.242,0.371,0,200,0,5,-100,0.1,461,-0.188803295455283,NA,-0.184509821883019,-0.0981643007286243,-0.163621920804554
0.242,0.242,0,0.1,200,0,5,-100,0.1,461,0.170157132328811,NA,0.163370077923084,0.218479586631596,0.168431682237639
0.242,0.242,0.099,0.1,200,0,5,-100,0.1,461,0.0720183686439765,NA,0.103294262407382,0.109976442794574,0.0888520754648352
0.242,0.242,0.242,0.1,200,0,5,-100,0.1,461,0.0258694227918887,NA,-0.0280263096839161,0.0445407289601402,-0.0214817812532398
0.242,0.242,0.371,0.1,200,0,5,-100,0.1,461,-0.0731405365971224,NA,-0.192711460637954,-0.0936969955682253,-0.172618875964068
0.242,0.242,0,0.3,200,0,5,-100,0.1,461,0.150153851176992,NA,0.0893279682398568,0.13530066204113,0.113264493306612
0.242,0.242,0.099,0.3,200,0,5,-100,0.1,461,-0.0182056724763341,NA,-0.0716504558059495,-0.0388658713545328,-0.0728981591616829
0.242,0.242,0.242,0.3,200,0,5,-100,0.1,461,0.0333468443143746,NA,-0.0727700048941984,-0.0228388550530363,-0.0707295943790984
0.242,0.242,0.371,0.3,200,0,5,-100,0.1,461,0.0154459924889707,NA,-0.0408870834690646,0.00872786268380706,-0.0436261124735806
0.242,0.242,0,0.5,200,0,5,-100,0.1,461,0.200140979893983,NA,0.138304768726369,0.131476040619334,0.122389238383369
0.242,0.242,0.099,0.5,200,0,5,-100,0.1,461,0.250782430323131,NA,0.238978931531975,0.216581510418136,0.223086660298036
0.242,0.242,0.242,0.5,200,0,5,-100,0.1,461,0.110558562459682,NA,0.0413649084708806,0.0594271080982616,0.0420207592984203
0.242,0.242,0.371,0.5,200,0,5,-100,0.1,461,0.138297452390399,NA,0.116843874650812,0.135511468791596,0.116182978343127
0.242,0.242,0,0,500,0,5,-100,0.1,461,0.00757047700734784,NA,-0.000756215516482958,0.0302304820054544,0.0039331024563403
0.242,0.242,0.099,0,500,0,5,-100,0.1,461,0.100358740905396,NA,0.0706755556662508,0.124180290940222,0.0903243775419218
0.242,0.242,0.242,0,500,0,5,-100,0.1,461,-0.0221614364335008,NA,-0.0865653110024054,-0.0288760878463194,-0.0730512385366495
0.242,0.242,0.371,0,500,0,5,-100,0.1,461,0.0228098152328225,NA,-0.0398716255477149,0.0403676573374431,-0.0180003987154086
0.242,0.242,0,0.1,500,0,5,-100,0.1,461,0.0459062576819829,NA,0.0327033148342575,0.0561003440640582,0.0298510539768287
0.242,0.242,0.099,0.1,500,0,5,-100,0.1,461,0.0830125144286739,NA,0.0353283074915202,0.0711611408123421,0.0390620914909535
0.242,0.242,0.242,0.1,500,0,5,-100,0.1,461,0.0960623936342252,NA,0.0156137468747961,0.058166715991235,0.016379274705647
0.242,0.242,0.371,0.1,500,0,5,-100,0.1,461,0.00547131810110043,NA,-0.0955210615007667,-0.0185831268733508,-0.0823986214647038
0.242,0.242,0,0.3,500,0,5,-100,0.1,461,0.153237272724043,NA,0.13631330139806,0.149718858069825,0.130707029896186
0.242,0.242,0.099,0.3,500,0,5,-100,0.1,461,0.124085547058557,NA,0.0835519355449334,0.108138638202419,0.0794116904978364
0.242,0.242,0.242,0.3,500,0,5,-100,0.1,461,0.0846027343861757,NA,-0.0165039607757943,0.0500717681502492,-0.00838701619842753
0.242,0.242,0.371,0.3,500,0,5,-100,0.1,461,0.00326544090024038,NA,-0.0489006477757495,0.0104568639497308,-0.0525420021053156
0.242,0.242,0,0.5,500,0,5,-100,0.1,461,0.265158228382376,NA,0.206286682219303,0.223325914185068,0.205154958977311
0.242,0.242,0.099,0.5,500,0,5,-100,0.1,461,0.196214230539879,NA,0.152378112987996,0.163806836352182,0.153648386786514
0.242,0.242,0.242,0.5,500,0,5,-100,0.1,461,0.20686258686237,NA,0.20220005175682,0.198900215885981,0.194107072202783
0.242,0.242,0.371,0.5,500,0,5,-100,0.1,461,0.151793424796154,NA,0.0601422027806627,0.0849918746720552,0.0606875445973338
0.242,0.242,0,0,50,50,5,-100,0.1,461,0.0412590743889262,NA,0.127086573272854,0.088288638339709,0.0668444691816151
0.242,0.242,0.099,0,50,50,5,-100,0.1,461,-0.151403282234302,NA,-0.127372920347258,-0.0633329727215483,-0.0205989254986919
0.242,0.242,0.242,0,50,50,5,-100,0.1,461,0.189239950612198,NA,0.0604957590653562,0.0992566023218399,0.107506909271896
0.242,0.242,0.371,0,50,50,5,-100,0.1,461,0.640922602549633,NA,0.580056517815446,0.5987464992648,0.586537215447241
0.242,0.242,0,0.1,50,50,5,-100,0.1,461,0.296294443073008,NA,0.458760304447186,0.438172316185014,0.408616768818816
0.242,0.242,0.099,0.1,50,50,5,-100,0.1,461,0.426706514738202,NA,0.418601130314672,0.415624108462308,0.411899306286821
0.242,0.242,0.242,0.1,50,50,5,-100,0.1,461,0.21458579179723,NA,0.226040669187069,0.249708848343156,0.25033980995061
0.242,0.242,0.371,0.1,50,50,5,-100,0.1,461,0.296254298509729,NA,0.328566816195828,0.318652642010967,0.339037754130398
0.242,0.242,0,0.3,50,50,5,-100,0.1,461,0.1427571334223,NA,0.0316716504655026,0.0575056598198013,0.0321652968896074
0.242,0.242,0.099,0.3,50,50,5,-100,0.1,461,0.0657616950568101,NA,-0.0770463925359804,-0.0102100930801854,-0.0667975394569176
0.242,0.242,0.242,0.3,50,50,5,-100,0.1,461,0.378187253433084,NA,0.263320820199804,0.288546992922086,0.272711646179148
0.242,0.242,0.371,0.3,50,50,5,-100,0.1,461,0.394642570408265,NA,0.350169770358506,0.333916116506502,0.345531683600489
0.242,0.242,0,0.5,50,50,5,-100,0.1,461,0.591831004689643,NA,0.317096740569216,0.330139337952549,0.299011260174475
0.242,0.242,0.099,0.5,50,50,5,-100,0.1,461,0.0291764729211175,NA,0.0914052348339504,0.0943979405775546,0.093156702293039
0.242,0.242,0.242,0.5,50,50,5,-100,0.1,461,0.525015107131347,NA,0.493707376522935,0.483836879465206,0.488150781470853
0.242,0.242,0.371,0.5,50,50,5,-100,0.1,461,0.426911202412219,NA,0.418839079704754,0.425708569521331,0.424585292882766
0.242,0.242,0,0,200,50,5,-100,0.1,461,0.0546220315326172,NA,0.0185701185670024,0.0527407225471567,0.0364232315243775
0.242,0.242,0.099,0,200,50,5,-100,0.1,461,0.0905812939693186,NA,0.0472736532556347,0.0702465404820404,0.04531725845461
0.242,0.242,0.242,0,200,50,5,-100,0.1,461,0.301311467876693,NA,0.263463898993793,0.304812600831581,0.291463598224498
0.242,0.242,0.371,0,200,50,5,-100,0.1,461,0.451867272138004,NA,0.474954526888709,0.477288967305324,0.462277475546603
0.242,0.242,0,0.1,200,50,5,-100,0.1,461,0.0459656160778755,NA,0.0680839494847904,0.0558890722800356,0.0441500370080763
0.242,0.242,0.099,0.1,200,50,5,-100,0.1,461,0.160217572207003,NA,0.177767381328138,0.201156825711255,0.182836054860779
0.242,0.242,0.242,0.1,200,50,5,-100,0.1,461,0.366914488693387,NA,0.337601172143539,0.358196140187203,0.338988308382646
0.242,0.242,0.371,0.1,200,50,5,-100,0.1,461,0.3827791924683,NA,0.324290609391013,0.339189436885391,0.313112101528897
0.242,0.242,0,0.3,200,50,5,-100,0.1,461,0.158970831099207,NA,0.0925761566134733,0.104046043578919,0.104338410227752
0.242,0.242,0.099,0.3,200,50,5,-100,0.1,461,0.188298986251351,NA,0.180090060486981,0.201307508779946,0.190434772660929
