"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0.242,0,0,50,0,5,-100,0.1,261,0.187760488441918,NA,0.163642121957894,0.250019879600121,0.172568787375755
0.242,0.242,0.099,0,50,0,5,-100,0.1,261,-0.0306672842959462,NA,-0.240970157263911,-0.181727134681201,-0.200295829774438
0.242,0.242,0.242,0,50,0,5,-100,0.1,261,-0.169404803143511,NA,-0.19776414455354,-0.0276621708692942,-0.0597526623396757
0.242,0.242,0.371,0,50,0,5,-100,0.1,261,0.0770095411267253,NA,0.0211705304629121,0.0748663698739884,0.0248827784679978
0.242,0.242,0,0.1,50,0,5,-100,0.1,261,0.456742497001239,NA,0.424177405993433,0.504416825787317,0.481462814283819
0.242,0.242,0.099,0.1,50,0,5,-100,0.1,261,-0.0646298497012717,NA,0.0376382227967175,0.0422536392163184,0.0285085166588907
0.242,0.242,0.242,0.1,50,0,5,-100,0.1,261,0.154754382700854,NA,-0.0146318873190407,0.0799118757272005,0.013444034378331
0.242,0.242,0.371,0.1,50,0,5,-100,0.1,261,-0.144185721705177,NA,-0.320534123866506,-0.105637545595138,-0.24769607053779
0.242,0.242,0,0.3,50,0,5,-100,0.1,261,0.334092210215066,NA,0.347133918449795,0.357835581364235,0.329618563025206
0.242,0.242,0.099,0.3,50,0,5,-100,0.1,261,0.0471827596576923,NA,-0.123358649473852,-0.0615693635110474,-0.095010466043986
0.242,0.242,0.242,0.3,50,0,5,-100,0.1,261,-0.226550890733587,NA,-0.0480018177369971,-0.0367980311954074,-0.0374292353802722
0.242,0.242,0.371,0.3,50,0,5,-100,0.1,261,0.220440360731362,NA,0.207951216714082,0.223854407607383,0.209468859297926
0.242,0.242,0,0.5,50,0,5,-100,0.1,261,0.330424756846094,NA,0.341244385549302,0.344152395132747,0.344832299454007
0.242,0.242,0.099,0.5,50,0,5,-100,0.1,261,-0.00711835648706554,NA,-0.0241358281132692,0.00638441814970519,0.0227940742234102
0.242,0.242,0.242,0.5,50,0,5,-100,0.1,261,0.312974914816188,NA,0.186246477898962,0.213869908557927,0.197601771508756
0.242,0.242,0.371,0.5,50,0,5,-100,0.1,261,0.155809974516687,NA,0.0910845673113394,0.0861242602840599,0.08261481755286
0.242,0.242,0,0,200,0,5,-100,0.1,261,0.073219529066438,NA,0.0676810851597308,0.0859704828223221,0.0601184844109638
0.242,0.242,0.099,0,200,0,5,-100,0.1,261,0.0695095704867174,NA,0.023411240617731,0.0546370061737011,0.01588829544656
0.242,0.242,0.242,0,200,0,5,-100,0.1,261,0.00756550980360472,NA,-0.0794522199688596,0.0128301064458915,-0.0545334969293384
0.242,0.242,0.371,0,200,0,5,-100,0.1,261,0.00115289330430895,NA,-0.0287123940764253,0.0167851075420213,-0.0260137835217883
0.242,0.242,0,0.1,200,0,5,-100,0.1,261,0.157096574018342,NA,0.138074305009311,0.153793425059448,0.144967879346178
0.242,0.242,0.099,0.1,200,0,5,-100,0.1,261,0.0504409515428679,NA,0.00406205234576872,0.0834890125870294,0.0169198161576762
0.242,0.242,0.242,0.1,200,0,5,-100,0.1,261,0.0660881897822955,NA,-0.0228480824345787,0.063699600759869,-0.0142263472962468
0.242,0.242,0.371,0.1,200,0,5,-100,0.1,261,-0.0227841042694263,NA,-0.0497958162489306,0.00682697065575634,-0.0441732587927589
0.242,0.242,0,0.3,200,0,5,-100,0.1,261,-0.0408175050959761,NA,-0.0239933169573904,-0.00823725066130315,-0.0226215820255115
0.242,0.242,0.099,0.3,200,0,5,-100,0.1,261,0.165349750952274,NA,0.0972229922946288,0.120417372092513,0.0954649551591613
0.242,0.242,0.242,0.3,200,0,5,-100,0.1,261,0.0324908886148974,NA,-0.125302524255967,-0.0306840791875534,-0.101032491228354
0.242,0.242,0.371,0.3,200,0,5,-100,0.1,261,0.0813893890814418,NA,0.0522910932291043,0.104646280564464,0.0528726202488459
0.242,0.242,0,0.5,200,0,5,-100,0.1,261,0.286153437991412,NA,0.2148105058466,0.218947066565248,0.21313242206842
0.242,0.242,0.099,0.5,200,0,5,-100,0.1,261,0.103883966888581,NA,0.110066357511289,0.112904728570132,0.108476120510816
0.242,0.242,0.242,0.5,200,0,5,-100,0.1,261,0.321382762849956,NA,0.227346215118832,0.226958720444401,0.231416998062259
0.242,0.242,0.371,0.5,200,0,5,-100,0.1,261,0.173629165532609,NA,0.0619050761241251,0.0727213713695914,0.055017803846672
0.242,0.242,0,0,500,0,5,-100,0.1,261,0.172853458649853,NA,0.200581920882293,0.185342587267785,0.186278910454152
0.242,0.242,0.099,0,500,0,5,-100,0.1,261,-0.0447968568546415,NA,-0.0369288076641604,-0.0264229598842668,-0.0582818012446356
0.242,0.242,0.242,0,500,0,5,-100,0.1,261,0.0432659689401735,NA,0.0128363238028783,0.0731902485386008,0.0338662692770997
0.242,0.242,0.371,0,500,0,5,-100,0.1,261,-0.0313260099508888,NA,-0.0813403550658777,-0.00503866956179231,-0.0707295493303444
0.242,0.242,0,0.1,500,0,5,-100,0.1,261,0.0475306563738426,NA,0.042198798137286,0.0959516312087923,0.0735563372152613
0.242,0.242,0.099,0.1,500,0,5,-100,0.1,261,0.0578264389393687,NA,0.0974339420666337,0.113748054251807,0.0758879501683924
0.242,0.242,0.242,0.1,500,0,5,-100,0.1,261,-0.0427773780507181,NA,-0.0406060937644282,-0.00210101990907214,-0.0468615633960448
0.242,0.242,0.371,0.1,500,0,5,-100,0.1,261,-0.0670088194643893,NA,-0.0664444187599164,0.00595469577417446,-0.0613388372582851
0.242,0.242,0,0.3,500,0,5,-100,0.1,261,0.143611032970458,NA,0.155668747013093,0.157265511001678,0.154155666726694
0.242,0.242,0.099,0.3,500,0,5,-100,0.1,261,0.148508481424709,NA,0.138256914271665,0.156966461086141,0.138005860090601
0.242,0.242,0.242,0.3,500,0,5,-100,0.1,261,0.10094010566912,NA,0.0499247635084919,0.0913353581177695,0.0507372752406499
0.242,0.242,0.371,0.3,500,0,5,-100,0.1,261,0.0659096439990308,NA,0.00756884992093405,0.0397189990855842,0.00820990243534273
0.242,0.242,0,0.5,500,0,5,-100,0.1,261,0.180866553267458,NA,0.19686940630543,0.208155121549136,0.198150781530805
0.242,0.242,0.099,0.5,500,0,5,-100,0.1,261,0.194228876886695,NA,0.128889435242034,0.141146233760372,0.127038996514907
0.242,0.242,0.242,0.5,500,0,5,-100,0.1,261,0.159544366808734,NA,0.178967027628375,0.177799125590433,0.170378551386022
