"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0.242,0,0,50,0,5,-100,0.1,51,0.275754507408575,NA,0.239716737041648,0.27446816956037,0.227472117677683
0.242,0.242,0.099,0,50,0,5,-100,0.1,51,0.0782716920269437,NA,0.154651887110598,0.133769231502716,0.136753074532483
0.242,0.242,0.242,0,50,0,5,-100,0.1,51,-0.0270953815606478,NA,0.0909656953252341,0.130678578082737,0.0925234273777826
0.242,0.242,0.371,0,50,0,5,-100,0.1,51,-0.0219067368400942,NA,-0.102489358266953,-0.0658382924780479,-0.0980718608902232
0.242,0.242,0,0.1,50,0,5,-100,0.1,51,-0.0945626091888767,NA,-0.0885993073213584,-0.0640826858105795,-0.074834787502449
0.242,0.242,0.099,0.1,50,0,5,-100,0.1,51,-0.11768749624796,NA,-0.122962376337024,-0.0350821473492058,-0.0451158716790988
0.242,0.242,0.242,0.1,50,0,5,-100,0.1,51,0.108376690107045,NA,0.184969744576185,0.295567118108587,0.221980943295269
0.242,0.242,0.371,0.1,50,0,5,-100,0.1,51,0.0855784600264274,NA,0.0620801305597182,0.0735583692345973,0.0557823336842807
0.242,0.242,0,0.3,50,0,5,-100,0.1,51,0.329607879187707,NA,0.394561343409538,0.380071298116953,0.384710621820621
0.242,0.242,0.099,0.3,50,0,5,-100,0.1,51,0.211645096442172,NA,-0.00407497983324862,0.0348427592662604,0.0265390064886645
0.242,0.242,0.242,0.3,50,0,5,-100,0.1,51,0.175709851248105,NA,0.189175683492541,0.248293912630288,0.197161901001348
0.242,0.242,0.371,0.3,50,0,5,-100,0.1,51,0.278943369494093,NA,0.139305281188394,0.179455726062428,0.142355365284436
0.242,0.242,0,0.5,50,0,5,-100,0.1,51,0.303089428592422,NA,0.143380878806327,0.148884050735418,0.147926699881013
0.242,0.242,0.099,0.5,50,0,5,-100,0.1,51,0.369724830880609,NA,0.317720547954711,0.369242502048107,0.370468011039607
0.242,0.242,0.242,0.5,50,0,5,-100,0.1,51,-0.117384398224745,NA,-0.226526214584191,-0.220465900480712,-0.252735935020936
0.242,0.242,0.371,0.5,50,0,5,-100,0.1,51,0.0137828004685211,NA,0.0582043688310646,0.039259384894566,0.0259815254050884
0.242,0.242,0,0,200,0,5,-100,0.1,51,0.118681278927197,NA,0.0258952069922663,0.0456291952314749,0.0170992176949345
0.242,0.242,0.099,0,200,0,5,-100,0.1,51,-0.0144650227415614,NA,0.0303388707113443,0.0314441173359715,0.0105786794972591
0.242,0.242,0.242,0,200,0,5,-100,0.1,51,-0.084625249444797,NA,-0.112355907039939,-0.0366821225629639,-0.100378334320425
0.242,0.242,0.371,0,200,0,5,-100,0.1,51,-0.00859570470992976,NA,-0.104942517345124,-0.0518531052704428,-0.107559512672792
0.242,0.242,0,0.1,200,0,5,-100,0.1,51,0.148245400004046,NA,0.183840066145898,0.181511264944116,0.163864430163609
0.242,0.242,0.099,0.1,200,0,5,-100,0.1,51,0.0945899547118254,NA,0.0420403008670623,0.0858552572593358,0.0426065906697671
0.242,0.242,0.242,0.1,200,0,5,-100,0.1,51,0.0458970083023232,NA,4.58365283429413e-05,0.0334100721465144,-0.0119106559479934
0.242,0.242,0.371,0.1,200,0,5,-100,0.1,51,0.0737279697630592,NA,0.029082069453262,0.0937521862428799,0.042018100132515
0.242,0.242,0,0.3,200,0,5,-100,0.1,51,0.17768666181216,NA,0.0293908036503575,0.0439741937813013,0.02749279672833
0.242,0.242,0.099,0.3,200,0,5,-100,0.1,51,0.100020513097161,NA,0.0480002150165636,0.0701604893528311,0.0433112009487619
0.242,0.242,0.242,0.3,200,0,5,-100,0.1,51,0.0400745369114625,NA,0.00205534024968269,0.0521405965658995,0.0123377312521349
0.242,0.242,0.371,0.3,200,0,5,-100,0.1,51,0.119614087213857,NA,0.04676705871397,0.101346453227798,0.0522204595439701
0.242,0.242,0,0.5,200,0,5,-100,0.1,51,0.137857033742654,NA,0.108302910638919,0.0886609582052338,0.0897831177290667
0.242,0.242,0.099,0.5,200,0,5,-100,0.1,51,0.297277358744422,NA,0.18709150242941,0.204692846509562,0.187553631302407
0.242,0.242,0.242,0.5,200,0,5,-100,0.1,51,0.095484848166087,NA,0.0125351169711943,0.0326834247637702,0.00709743181527003
0.242,0.242,0.371,0.5,200,0,5,-100,0.1,51,0.141365751529736,NA,0.0876489806663161,0.122302440078828,0.098022872560603
0.242,0.242,0,0,500,0,5,-100,0.1,51,0.0541440776264109,NA,0.021597082112872,0.0684039090206221,0.0373770289321312
0.242,0.242,0.099,0,500,0,5,-100,0.1,51,0.112511412459784,NA,0.0757221740251642,0.13051180905876,0.0924485449636426
0.242,0.242,0.242,0,500,0,5,-100,0.1,51,0.00675786381344257,NA,-0.0267389247093271,0.032477865156106,-0.0114606161490618
0.242,0.242,0.371,0,500,0,5,-100,0.1,51,-0.00181461145885151,NA,-0.048867674017144,0.0253376242121877,-0.0379037615011083
0.242,0.242,0,0.1,500,0,5,-100,0.1,51,0.0735228700830041,NA,0.0958079099535022,0.104397713826818,0.0897663375062371
0.242,0.242,0.099,0.1,500,0,5,-100,0.1,51,0.195650035086229,NA,0.127475200136405,0.146974174875494,0.121793913286682
0.242,0.242,0.242,0.1,500,0,5,-100,0.1,51,0.0407892315036141,NA,0.0307598460002589,0.0710704077191835,0.0281991723367531
0.242,0.242,0.371,0.1,500,0,5,-100,0.1,51,-0.0088965279582274,NA,-0.0648446663980765,0.0209397880989013,-0.0582544654529321
0.242,0.242,0,0.3,500,0,5,-100,0.1,51,0.109662595293396,NA,0.0545735761688405,0.0656744920250368,0.0597000388520993
0.242,0.242,0.099,0.3,500,0,5,-100,0.1,51,0.149776552316245,NA,0.108199662776302,0.139258432097059,0.109583847047614
0.242,0.242,0.242,0.3,500,0,5,-100,0.1,51,0.1772925677989,NA,0.154705893300439,0.206804083810006,0.169976362834177
0.242,0.242,0.371,0.3,500,0,5,-100,0.1,51,0.0477908528874806,NA,0.0168861612642102,0.0427072046065286,0.0163189094667776
0.242,0.242,0,0.5,500,0,5,-100,0.1,51,0.225624004269598,NA,0.208669999310877,0.223903401882041,0.207585856379343
0.242,0.242,0.099,0.5,500,0,5,-100,0.1,51,0.164247681224888,NA,0.0900594961748222,0.108043599848351,0.0889391710011474
0.242,0.242,0.242,0.5,500,0,5,-100,0.1,51,0.156470438659309,NA,0.142033511072239,0.161227824121848,0.133615251001115
0.242,0.242,0.371,0.5,500,0,5,-100,0.1,51,0.15739428929023,NA,0.102801307073911,0.125520060619339,0.103008168950187
0.242,0.242,0,0,50,50,5,-100,0.1,51,0.222858767413807,NA,0.171548958951599,0.167726509872497,0.146514319434258
0.242,0.242,0.099,0,50,50,5,-100,0.1,51,0.316574346566294,NA,0.475547238155701,0.459835714523897,0.458608158889322
0.242,0.242,0.242,0,50,50,5,-100,0.1,51,0.366978572519336,NA,0.389230062295055,0.383246801329134,0.384089036929465
0.242,0.242,0.371,0,50,50,5,-100,0.1,51,0.115511094022808,NA,0.118433091956986,0.110264037648358,0.118306605969231
0.242,0.242,0,0.1,50,50,5,-100,0.1,51,0.0193540304735991,NA,-0.127957704859817,-0.0448581738287736,-0.0464494999767246
0.242,0.242,0.099,0.1,50,50,5,-100,0.1,51,0.0745018169868359,NA,0.129845622359975,0.208650769026366,0.159018903229972
0.242,0.242,0.242,0.1,50,50,5,-100,0.1,51,0.164150210240832,NA,0.251666574387108,0.25083675837103,0.252436906655155
0.242,0.242,0.371,0.1,50,50,5,-100,0.1,51,0.344389047554424,NA,0.292199407854359,0.279710353113493,0.271427441651276
0.242,0.242,0,0.3,50,50,5,-100,0.1,51,0.0874976641709977,NA,0.0570303549041219,0.0604556467198972,0.0362110316341503
