"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0.242,0,0,50,0,5,-100,0.1,401,0.0446907516227776,NA,0.190020546581713,0.131943298347312,0.117567114193626
0.242,0.242,0.099,0,50,0,5,-100,0.1,401,0.223687625668048,NA,0.169400465881657,0.207665749496147,0.195117968540363
0.242,0.242,0.242,0,50,0,5,-100,0.1,401,0.0947149315045353,NA,0.139537993844835,0.169877457963739,0.139882515508822
0.242,0.242,0.371,0,50,0,5,-100,0.1,401,0.0668973660670423,NA,0.0558690570198883,0.105619264523049,0.0608570784780218
0.242,0.242,0,0.1,50,0,5,-100,0.1,401,0.0321638778502599,NA,0.0520681470963196,0.0181337000083241,0.0109978830017638
0.242,0.242,0.099,0.1,50,0,5,-100,0.1,401,-0.0358345016868276,NA,0.082955031824359,0.0851260182368255,0.0866437616182832
0.242,0.242,0.242,0.1,50,0,5,-100,0.1,401,-0.231848551568109,NA,-0.287782695474232,-0.237374287164105,-0.26338136205893
0.242,0.242,0.371,0.1,50,0,5,-100,0.1,401,-0.452750696849259,NA,-0.341563759180118,-0.218060703944446,-0.288694201299503
0.242,0.242,0,0.3,50,0,5,-100,0.1,401,0.357694438087225,NA,0.390495858242617,0.317551000606589,0.34140463413324
0.242,0.242,0.099,0.3,50,0,5,-100,0.1,401,0.181698881259564,NA,0.151142154807579,0.218966769032238,0.159307309948439
0.242,0.242,0.242,0.3,50,0,5,-100,0.1,401,0.288809797081022,NA,0.0300672839595962,0.154929852858495,0.126129146191754
0.242,0.242,0.371,0.3,50,0,5,-100,0.1,401,0.201813853583274,NA,0.0744204975048795,0.0856197522300644,0.0611356384781835
0.242,0.242,0,0.5,50,0,5,-100,0.1,401,0.243974029110022,NA,0.188753919490929,0.210050394650516,0.189377793925498
0.242,0.242,0.099,0.5,50,0,5,-100,0.1,401,-0.0448146256628047,NA,0.0593819169640713,0.105873526160891,0.0681720668631157
0.242,0.242,0.242,0.5,50,0,5,-100,0.1,401,0.0828935488298975,NA,-0.0329906945137889,0.0534316688515977,0.0280277531016701
0.242,0.242,0.371,0.5,50,0,5,-100,0.1,401,0.303180622689861,NA,0.271593520421318,0.274481409355797,0.276519331870249
0.242,0.242,0,0,200,0,5,-100,0.1,401,0.099519111467046,NA,0.079897065571372,0.0852170632866192,0.0531257399620476
0.242,0.242,0.099,0,200,0,5,-100,0.1,401,0.0355202594994446,NA,-0.00523007342936352,0.0144903660586852,-0.0192891414000764
0.242,0.242,0.242,0,200,0,5,-100,0.1,401,-0.0900626706992864,NA,-0.177509005315714,-0.128521059822177,-0.179785733102485
0.242,0.242,0.371,0,200,0,5,-100,0.1,401,-0.149127988079558,NA,-0.177155756946818,-0.0369359308752403,-0.120082251943239
0.242,0.242,0,0.1,200,0,5,-100,0.1,401,0.12091947375681,NA,0.0721179644972137,0.12526239297947,0.0913076129148013
0.242,0.242,0.099,0.1,200,0,5,-100,0.1,401,0.141847852618977,NA,0.121454754727135,0.13473535617096,0.118835919566265
0.242,0.242,0.242,0.1,200,0,5,-100,0.1,401,-0.050918227414639,NA,-0.0721572393649393,-0.0119351280026672,-0.0678251055572855
0.242,0.242,0.371,0.1,200,0,5,-100,0.1,401,0.0596716166683167,NA,0.0755260957116789,0.0702178508191372,0.00320644012432408
0.242,0.242,0,0.3,200,0,5,-100,0.1,401,0.115576858902814,NA,0.0742750485405821,0.100855554664482,0.0771082165757685
0.242,0.242,0.099,0.3,200,0,5,-100,0.1,401,0.0426425522716272,NA,0.0136172447166776,0.0290582794128483,0.0119445232177778
0.242,0.242,0.242,0.3,200,0,5,-100,0.1,401,0.0767129269199348,NA,0.0413982932359055,0.072269307782466,0.0416602460256671
0.242,0.242,0.371,0.3,200,0,5,-100,0.1,401,0.170722988155101,NA,0.121129792625957,0.142323587066091,0.114452695322542
0.242,0.242,0,0.5,200,0,5,-100,0.1,401,0.164657964396752,NA,0.179648620095423,0.197381726464502,0.181185857630381
0.242,0.242,0.099,0.5,200,0,5,-100,0.1,401,0.22915289053734,NA,0.145738800863032,0.168019280326574,0.144413537978251
0.242,0.242,0.242,0.5,200,0,5,-100,0.1,401,0.272701170754422,NA,0.281402639785943,0.299485376892152,0.283562352705065
0.242,0.242,0.371,0.5,200,0,5,-100,0.1,401,0.125673066125133,NA,0.0749229596605062,0.109738715676412,0.0754611679829021
0.242,0.242,0,0,500,0,5,-100,0.1,401,0.121140320373786,NA,0.121737139520631,0.168799926904905,0.15037320758278
0.242,0.242,0.099,0,500,0,5,-100,0.1,401,0.0842590515926955,NA,0.101561419683242,0.129935984894988,0.0953062512543653
0.242,0.242,0.242,0,500,0,5,-100,0.1,401,0.0326615448835556,NA,0.0110425468721838,0.0686560331486626,0.017670652435926
0.242,0.242,0.371,0,500,0,5,-100,0.1,401,-0.0308958348692341,NA,-0.0700567489938302,-0.00353321105599785,-0.0657220672165726
0.242,0.242,0,0.1,500,0,5,-100,0.1,401,0.197103458663405,NA,0.175486165624512,0.199767440165228,0.177036212608209
0.242,0.242,0.099,0.1,500,0,5,-100,0.1,401,0.0275759957802576,NA,0.0103149296973527,0.0791576630819249,0.041225876660032
0.242,0.242,0.242,0.1,500,0,5,-100,0.1,401,-0.0214627925829092,NA,-0.0249866514748187,0.0229921506375674,-0.00773353435649333
0.242,0.242,0.371,0.1,500,0,5,-100,0.1,401,-0.0226211531423904,NA,-0.0642712212272305,-0.00887208763947183,-0.0593535856833713
0.242,0.242,0,0.3,500,0,5,-100,0.1,401,0.134258379750142,NA,0.151634728938403,0.17677443045892,0.154756480134488
0.242,0.242,0.099,0.3,500,0,5,-100,0.1,401,0.141969861742672,NA,0.0320848592252591,0.0548496880590869,0.0329254246988916
0.242,0.242,0.242,0.3,500,0,5,-100,0.1,401,0.0234075254805656,NA,-0.00540274463130249,0.0301867343879538,-0.00483022399162096
0.242,0.242,0.371,0.3,500,0,5,-100,0.1,401,0.00902232768363174,NA,-0.0427623655677659,0.0244819440616206,-0.0335836426836446
0.242,0.242,0,0.5,500,0,5,-100,0.1,401,0.179818399551315,NA,0.128326892267046,0.136454838919302,0.133257400841546
0.242,0.242,0.099,0.5,500,0,5,-100,0.1,401,0.192260673371232,NA,0.184771410735651,0.191245717910554,0.185441831752711
0.242,0.242,0.242,0.5,500,0,5,-100,0.1,401,0.121678205475147,NA,0.0567201281643764,0.0703593321336441,0.0524289768577405
0.242,0.242,0.371,0.5,500,0,5,-100,0.1,401,0.182110600595607,NA,0.152672858266648,0.161572618675002,0.149445673484307
0.242,0.242,0,0,50,50,5,-100,0.1,401,-0.28019672316351,NA,-0.330014374343056,-0.237043086382207,-0.286370124824547
0.242,0.242,0.099,0,50,50,5,-100,0.1,401,0.0660381404370047,NA,0.0422847024646539,0.087262298868486,0.0878603923894902
0.242,0.242,0.242,0,50,50,5,-100,0.1,401,0.531955817415457,NA,0.463450863529695,0.468962949744263,0.460415928453014
0.242,0.242,0.371,0,50,50,5,-100,0.1,401,0.400723889414421,NA,0.283360961152793,0.29523022899739,0.283179077060744
0.242,0.242,0,0.1,50,50,5,-100,0.1,401,-0.0962338489374489,NA,0.0604874233398673,0.0259387753635701,-0.03335972788544
0.242,0.242,0.099,0.1,50,50,5,-100,0.1,401,0.397892053911947,NA,0.399271424659899,0.464580200407443,0.439817957903666
0.242,0.242,0.242,0.1,50,50,5,-100,0.1,401,0.28758081955858,NA,0.296506646662864,0.360697834425766,0.336819602155921
0.242,0.242,0.371,0.1,50,50,5,-100,0.1,401,0.49804959615756,NA,0.53597560662509,0.518105664075181,0.532167842369454
0.242,0.242,0,0.3,50,50,5,-100,0.1,401,-0.00689281702724566,NA,0.115259078812758,0.0516825906227825,0.0547476323170071
0.242,0.242,0.099,0.3,50,50,5,-100,0.1,401,0.197663943954585,NA,0.130929240943819,0.167371504317483,0.135676421966183
0.242,0.242,0.242,0.3,50,50,5,-100,0.1,401,0.412276822686787,NA,0.418491147318352,0.41953656718758,0.411744772459687
0.242,0.242,0.371,0.3,50,50,5,-100,0.1,401,0.319455161463573,NA,0.412260849545906,0.372391147651824,0.355806265271074
0.242,0.242,0,0.5,50,50,5,-100,0.1,401,0.318212350515225,NA,0.325391187008979,0.348714425917698,0.320630369244236
0.242,0.242,0.099,0.5,50,50,5,-100,0.1,401,0.233559345422086,NA,0.353091839491084,0.30248513236113,0.291433203917036
0.242,0.242,0.242,0.5,50,50,5,-100,0.1,401,0.561437919772335,NA,0.459573653592695,0.470197658522685,0.477988162957623
0.242,0.242,0.371,0.5,50,50,5,-100,0.1,401,0.52525612139232,NA,0.542820008126982,0.513503317644944,0.535269079717533
0.242,0.242,0,0,200,50,5,-100,0.1,401,0.106625059682612,NA,0.112628367007926,0.135118425375805,0.115763996925388
