"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0,0.242,0,50,500,5,-100,0.1,201,-0.00177309486528696,NA,0.0859158446433128,0.114156985145876,0.136685345906441
0.242,0.099,0.242,0,50,500,5,-100,0.1,201,0.137571080253732,NA,0.222019943969319,0.230321915663229,0.227507432272587
0.242,0.242,0.242,0,50,500,5,-100,0.1,201,0.163492333726938,NA,0.195455288237606,0.196189847054198,0.197545962442681
0.242,0.371,0.242,0,50,500,5,-100,0.1,201,-0.141177458348698,NA,-0.0882114398404937,0.00453572997787872,-0.108279112943327
0.242,0,0.242,0.1,50,500,5,-100,0.1,201,0.140370394135909,NA,0.159149765096563,0.181377294056622,0.168004363580941
0.242,0.099,0.242,0.1,50,500,5,-100,0.1,201,0.0204371027326986,NA,-0.00797564084680866,-0.0272555573232696,-0.0220185614793775
0.242,0.242,0.242,0.1,50,500,5,-100,0.1,201,0.270512205278245,NA,0.399202903584261,0.399544272372089,0.382179224331144
0.242,0.371,0.242,0.1,50,500,5,-100,0.1,201,0.213557424360427,NA,0.220965777302951,0.263594069799126,0.21626610907577
0.242,0,0.242,0.3,50,500,5,-100,0.1,201,0.278243458025621,NA,0.265336649454686,0.300596984591491,0.292680160939793
0.242,0.099,0.242,0.3,50,500,5,-100,0.1,201,0.301853103503391,NA,0.266695523299696,0.263797756346246,0.261486347837968
0.242,0.242,0.242,0.3,50,500,5,-100,0.1,201,0.0519151730630339,NA,0.186955496966765,0.201395786622681,0.191640014809632
0.242,0.371,0.242,0.3,50,500,5,-100,0.1,201,0.213352184101928,NA,0.261822291516578,0.260714169878388,0.25446570709359
0.242,0,0.242,0.5,50,500,5,-100,0.1,201,0.326970083051759,NA,0.353833213310536,0.380106702091517,0.379504882149078
0.242,0.099,0.242,0.5,50,500,5,-100,0.1,201,0.249769213433455,NA,0.343905594185469,0.350930002311529,0.348943542102896
0.242,0.242,0.242,0.5,50,500,5,-100,0.1,201,0.237481121409551,NA,0.154801629908423,0.209600618133177,0.166167257020459
0.242,0.371,0.242,0.5,50,500,5,-100,0.1,201,-0.383032822282,NA,-0.34711616073033,-0.339844596491446,-0.345056354481453
0.242,0,0.242,0,100,500,5,-100,0.1,201,0.184803212434027,NA,0.266119833571786,0.303335316658343,0.324965548379673
0.242,0.099,0.242,0,100,500,5,-100,0.1,201,0.263736062331198,NA,0.381148328747238,0.345408247435715,0.386663338246233
0.242,0.242,0.242,0,100,500,5,-100,0.1,201,-0.131310089275995,NA,-0.092082541388256,-0.0621639662328324,-0.0907104334463505
0.242,0.371,0.242,0,100,500,5,-100,0.1,201,-0.230570594878132,NA,-0.125134260923182,-0.0870825637338802,-0.115238522582469
0.242,0,0.242,0.1,100,500,5,-100,0.1,201,0.273629194511238,NA,0.257542312414069,0.267955346897101,0.284469860039419
0.242,0.099,0.242,0.1,100,500,5,-100,0.1,201,-0.0870708300148187,NA,0.0555503781859392,0.0740495418424461,0.0589483816748981
0.242,0.242,0.242,0.1,100,500,5,-100,0.1,201,-0.0312162995922952,NA,0.0733441269196996,0.122608561666541,0.101657202308721
0.242,0.371,0.242,0.1,100,500,5,-100,0.1,201,0.0684832134003442,NA,-0.113048658604669,-0.0621573895703043,-0.116580549431125
0.242,0,0.242,0.3,100,500,5,-100,0.1,201,0.157694359889095,NA,0.104079986821565,0.113344830676181,0.112821404547994
0.242,0.099,0.242,0.3,100,500,5,-100,0.1,201,0.201439102035918,NA,0.301993371443651,0.293989126615356,0.309613932873794
0.242,0.242,0.242,0.3,100,500,5,-100,0.1,201,0.0852865204722064,NA,0.222323275102361,0.209578515617664,0.204635551935277
0.242,0.371,0.242,0.3,100,500,5,-100,0.1,201,0.0402643932613794,NA,-0.015031774061341,0.055571040912365,0.0505254440772924
0.242,0,0.242,0.5,100,500,5,-100,0.1,201,0.235980210583194,NA,0.255875255179349,0.237558377554148,0.234458694068572
0.242,0.099,0.242,0.5,100,500,5,-100,0.1,201,0.0868818138949271,NA,0.147129781412566,0.144440789264583,0.148784686940653
0.242,0.242,0.242,0.5,100,500,5,-100,0.1,201,-0.0172375216386514,NA,-0.113525151788211,-0.0874950735844678,-0.0926897062192483
0.242,0.371,0.242,0.5,100,500,5,-100,0.1,201,0.146982162122615,NA,0.12633009100693,0.0920041897883673,0.0748497589160612
0.242,0,0.242,0,200,500,5,-100,0.1,201,0.164696876358119,NA,0.303192945904661,0.292304829075874,0.327811539494181
0.242,0.099,0.242,0,200,500,5,-100,0.1,201,0.150713783959017,NA,0.161816776860309,0.201174586384466,0.214000286398507
0.242,0.242,0.242,0,200,500,5,-100,0.1,201,0.0461671262913851,NA,0.132818964196499,0.203212023235398,0.21048998413404
0.242,0.371,0.242,0,200,500,5,-100,0.1,201,0.0275823260302618,NA,0.110758392254531,0.135978080409006,0.122670700260459
0.242,0,0.242,0.1,200,500,5,-100,0.1,201,0.27126847874324,NA,0.166131288362944,0.207925858038864,0.206214939986005
0.242,0.099,0.242,0.1,200,500,5,-100,0.1,201,0.143221308178696,NA,0.0804333619264805,0.162276132397426,0.164380776139938
0.242,0.242,0.242,0.1,200,500,5,-100,0.1,201,0.190286345912017,NA,0.186171174421399,0.263468385620834,0.224474240145927
0.242,0.371,0.242,0.1,200,500,5,-100,0.1,201,0.059876178358945,NA,-0.0172771293083002,0.0886956039565847,0.0614543047568105
0.242,0,0.242,0.3,200,500,5,-100,0.1,201,0.0935088807678423,NA,0.161409628867983,0.144684296331899,0.157163647182301
0.242,0.099,0.242,0.3,200,500,5,-100,0.1,201,0.281363553776459,NA,0.255921704892107,0.252909030356081,0.2570244347894
0.242,0.242,0.242,0.3,200,500,5,-100,0.1,201,0.00865322487896503,NA,0.0717771443860362,0.0903093627909017,0.07993204439056
0.242,0.371,0.242,0.3,200,500,5,-100,0.1,201,0.207481622124202,NA,0.217578441025859,0.232240515206523,0.218747111560676
0.242,0,0.242,0.5,200,500,5,-100,0.1,201,0.11382013377359,NA,0.127745666795243,0.113879468707775,0.125508785189985
0.242,0.099,0.242,0.5,200,500,5,-100,0.1,201,0.112089421913537,NA,0.161081409338604,0.160472088402252,0.158529965465409
0.242,0.242,0.242,0.5,200,500,5,-100,0.1,201,0.0775167838079221,NA,0.0570608294809265,0.0829934557237321,0.0584160032100913
0.242,0.371,0.242,0.5,200,500,5,-100,0.1,201,0.0994833490306656,NA,0.0718925553448991,0.076749856912468,0.0681286838932016
0.242,0,0.242,0,500,500,5,-100,0.1,201,0.151797637261074,NA,0.199310827741432,0.219631154902768,0.24659987666866
0.242,0.099,0.242,0,500,500,5,-100,0.1,201,0.181743239558193,NA,0.155138598738678,0.198190040560755,0.204819996059897
0.242,0.242,0.242,0,500,500,5,-100,0.1,201,0.126814800777606,NA,0.140926186436732,0.189245847276827,0.185619584046647
0.242,0.371,0.242,0,500,500,5,-100,0.1,201,0.0504032954368524,NA,0.0390019939846143,0.13233532864411,0.0916436365892378
0.242,0,0.242,0.1,500,500,5,-100,0.1,201,0.238494841868887,NA,0.263600613709286,0.273703903004403,0.27928012244262
0.242,0.099,0.242,0.1,500,500,5,-100,0.1,201,0.12582098151829,NA,0.189999300450784,0.21764699607613,0.225114578651528
0.242,0.242,0.242,0.1,500,500,5,-100,0.1,201,0.208065343763808,NA,0.163530820471533,0.211910314520512,0.214833508473617
0.242,0.371,0.242,0.1,500,500,5,-100,0.1,201,0.0183943452865531,NA,0.00514035679737256,0.0682191564353119,0.0203989308327489
0.242,0,0.242,0.3,500,500,5,-100,0.1,201,0.146522806875661,NA,0.211800009565717,0.227087953367248,0.231604884612175
0.242,0.099,0.242,0.3,500,500,5,-100,0.1,201,0.207685634886733,NA,0.209371174156155,0.207227529144218,0.217708311063227
0.242,0.242,0.242,0.3,500,500,5,-100,0.1,201,0.169338882508922,NA,0.154213303269696,0.183100547340841,0.169630279231303
0.242,0.371,0.242,0.3,500,500,5,-100,0.1,201,0.129498284656384,NA,0.169009183226533,0.19602251864828,0.170819029042102
0.242,0,0.242,0.5,500,500,5,-100,0.1,201,0.177705408593955,NA,0.213510623655373,0.207548129569405,0.207878864506929
0.242,0.099,0.242,0.5,500,500,5,-100,0.1,201,0.171264716648758,NA,0.155840760239258,0.158645311700461,0.158075992641008
0.242,0.242,0.242,0.5,500,500,5,-100,0.1,201,0.119835565678044,NA,0.136412914661163,0.146808077357764,0.137157348369689
