"a","b","c","cor","n","mu.z","mu.x","skew","p.missing","i","Sample","caseIII","corrected","uncorrected","CaseIII"
0.242,0.242,0,0,50,0,5,-100,0.1,221,0.000573733947840477,NA,-0.157839935502757,-0.0273176734716812,-0.0622338944813353
0.242,0.242,0.099,0,50,0,5,-100,0.1,221,0.222423696895079,NA,0.100029780256305,0.156390313133095,0.138644252769025
0.242,0.242,0.242,0,50,0,5,-100,0.1,221,-0.0301733254370378,NA,0.0420458316148478,0.132460392825948,0.0709238419656121
0.242,0.242,0.371,0,50,0,5,-100,0.1,221,-0.0012785389898919,NA,0.00179189924444616,0.0455108475352645,-0.00218881064200546
0.242,0.242,0,0.1,50,0,5,-100,0.1,221,0.0686314014350635,NA,-0.000430894897798653,0.011197857048814,-0.0535687257917137
0.242,0.242,0.099,0.1,50,0,5,-100,0.1,221,0.0116695292675305,NA,0.0269432421661131,0.0368679966073106,0.0271642431975906
0.242,0.242,0.242,0.1,50,0,5,-100,0.1,221,-0.0384047464912054,NA,-0.218765862339124,-0.112377732595669,-0.17111058723013
0.242,0.242,0.371,0.1,50,0,5,-100,0.1,221,0.187428710191857,NA,0.25912776918292,0.274724998436792,0.257755952050649
0.242,0.242,0,0.3,50,0,5,-100,0.1,221,0.164306223599781,NA,0.0958517216409757,0.125321600591169,0.108366696310585
0.242,0.242,0.099,0.3,50,0,5,-100,0.1,221,0.457893141141025,NA,0.41739880378065,0.450684627940168,0.418135960202283
0.242,0.242,0.242,0.3,50,0,5,-100,0.1,221,0.254026708983996,NA,0.18062102775397,0.206661385519537,0.200851912655324
0.242,0.242,0.371,0.3,50,0,5,-100,0.1,221,-0.0245992515860041,NA,-0.220671758669143,-0.129472699411068,-0.247937029035693
0.242,0.242,0,0.5,50,0,5,-100,0.1,221,0.481427720194707,NA,0.434267291527606,0.404866649695565,0.431099055971991
0.242,0.242,0.099,0.5,50,0,5,-100,0.1,221,0.0318054390143104,NA,-0.0552163677592517,-0.0239606391963343,-0.0560796619895152
0.242,0.242,0.242,0.5,50,0,5,-100,0.1,221,0.0768037399825639,NA,0.108137151247557,0.111695104997613,0.108965017123166
0.242,0.242,0.371,0.5,50,0,5,-100,0.1,221,0.0422793751602032,NA,0.00966760175291856,0.0520336139322914,0.0461578924036987
0.242,0.242,0,0,200,0,5,-100,0.1,221,0.108586230848713,NA,0.0764267991664048,0.153409917527924,0.112971566928385
0.242,0.242,0.099,0,200,0,5,-100,0.1,221,-0.00589357966913966,NA,-0.046205336719327,-0.00674354350837048,-0.0434492973694595
0.242,0.242,0.242,0,200,0,5,-100,0.1,221,-0.0804614607368732,NA,-0.0504604826991348,0.0011305927053916,-0.0476721570382232
0.242,0.242,0.371,0,200,0,5,-100,0.1,221,-0.0926425745152257,NA,-0.113803525479957,-0.0437601161663937,-0.100208801099385
0.242,0.242,0,0.1,200,0,5,-100,0.1,221,0.0880973067992724,NA,0.0484558444278585,0.0823516319241456,0.0651375248985155
0.242,0.242,0.099,0.1,200,0,5,-100,0.1,221,-0.0682184665075165,NA,-0.0461961975347724,-0.00299373487142394,-0.0446838705316199
0.242,0.242,0.242,0.1,200,0,5,-100,0.1,221,-0.0698387831057418,NA,-0.00431857894121809,0.0280188429112309,-0.00448866456881769
0.242,0.242,0.371,0.1,200,0,5,-100,0.1,221,0.00408413310546897,NA,-0.0119403494216152,0.0548216367243825,-0.00331015674159866
0.242,0.242,0,0.3,200,0,5,-100,0.1,221,0.120783094928147,NA,0.034232578437059,0.078663857991345,0.0606764658489351
0.242,0.242,0.099,0.3,200,0,5,-100,0.1,221,0.157398653065711,NA,0.13690887060737,0.165886090594079,0.126068325110909
0.242,0.242,0.242,0.3,200,0,5,-100,0.1,221,0.103094123677997,NA,0.0769849131024301,0.101248416281658,0.0769760099613784
0.242,0.242,0.371,0.3,200,0,5,-100,0.1,221,0.0222105364866815,NA,-0.0750580856271973,-0.0432350001410883,-0.0768901598872963
0.242,0.242,0,0.5,200,0,5,-100,0.1,221,0.161411017240631,NA,0.136963088240909,0.143778115000867,0.133459564141281
0.242,0.242,0.099,0.5,200,0,5,-100,0.1,221,0.16656077008898,NA,0.0971688789521958,0.108077443154022,0.0987005049937182
0.242,0.242,0.242,0.5,200,0,5,-100,0.1,221,0.17246391254398,NA,0.104068437720755,0.146953264207925,0.119859877602495
0.242,0.242,0.371,0.5,200,0,5,-100,0.1,221,-0.115020646773778,NA,-0.109925302256035,-0.0966452141879843,-0.128061671296221
0.242,0.242,0,0,500,0,5,-100,0.1,221,0.194678935014335,NA,0.166421093716793,0.194212600167461,0.161793297343205
0.242,0.242,0.099,0,500,0,5,-100,0.1,221,0.0390912749340183,NA,0.029104699777054,0.0727382665045527,0.0297405168721095
0.242,0.242,0.242,0,500,0,5,-100,0.1,221,-0.01022582387275,NA,-0.0273841181545418,0.043132978133528,-0.00675973534661248
0.242,0.242,0.371,0,500,0,5,-100,0.1,221,-0.0324862714591848,NA,-0.0784676588172089,-0.0166084331645739,-0.0720542289790177
0.242,0.242,0,0.1,500,0,5,-100,0.1,221,0.186976310816051,NA,0.213552196544987,0.222049405572637,0.196558882533364
0.242,0.242,0.099,0.1,500,0,5,-100,0.1,221,0.12775113621206,NA,0.077185980560955,0.103079691296249,0.0730806259407316
0.242,0.242,0.242,0.1,500,0,5,-100,0.1,221,0.0834195346755276,NA,0.0513641179995745,0.0939025916071953,0.0505784868471082
0.242,0.242,0.371,0.1,500,0,5,-100,0.1,221,0.0204304636810406,NA,0.0130486387851131,0.0637414865765043,0.0120727717655175
0.242,0.242,0,0.3,500,0,5,-100,0.1,221,0.185412645621037,NA,0.092267173332292,0.108766035802695,0.0913844868468418
0.242,0.242,0.099,0.3,500,0,5,-100,0.1,221,0.206123233246335,NA,0.0898408063925411,0.125865191576474,0.100891849772322
